['s1', '192.240.1.2', 21.25424599647522, 'hit']
['s1', '192.240.1.2', 21.278845071792603, 'hit']
['s1', '192.240.1.1', 22.083039045333862, 'hit']
['s1', '192.240.1.3', 22.187458038330078, 'hit']
['s1', '192.240.1.1', 22.678826093673706, 'hit']
['s1', '192.240.1.3', 22.79926109313965, 'hit']
['s1', '192.240.1.5', 22.921897172927856, 'hit']
['s1', '192.240.1.4', 23.31787896156311, 'hit']
['s1', '192.240.1.5', 23.47678804397583, 'hit']
['s1', '192.240.1.4', 23.90027904510498, 'hit']
['s1', '192.240.10.102', 24.53842306137085, 'hit']
['s1', '192.240.10.102', 24.63041400909424, 'hit']
['s1', '192.240.10.101', 27.017475128173828, 'hit']
['s1', '192.240.10.103', 27.20887303352356, 'hit']
['s1', '192.240.10.4', 27.332942962646484, 'hit']
['s1', '192.240.10.105', 27.418118000030518, 'hit']
['s1', '192.240.10.108', 27.509528160095215, 'hit']
['s1', '192.240.10.3', 27.54598116874695, 'hit']
['s1', '192.240.10.107', 27.630033016204834, 'hit']
['s1', '192.240.10.110', 27.705281972885132, 'hit']
['s1', '192.240.10.2', 27.733093976974487, 'hit']
['s1', '192.240.10.109', 27.805318117141724, 'hit']
['s1', '192.240.10.101', 29.014642000198364, 'hit']
['s1', '192.240.10.104', 29.122140169143677, 'hit']
['s1', '192.240.10.103', 29.206499099731445, 'hit']
['s1', '192.240.10.106', 29.31728196144104, 'hit']
['s1', '192.240.10.105', 29.403627157211304, 'hit']
['s1', '192.240.10.108', 29.512644052505493, 'hit']
['s1', '192.240.10.107', 29.604591131210327, 'hit']
['s1', '192.240.10.3', 29.63279104232788, 'hit']
['s1', '192.240.10.110', 29.725003004074097, 'hit']
['s1', '192.240.10.109', 29.810827016830444, 'hit']
['s1', '192.240.10.104', 31.274502992630005, 'hit']
['s1', '192.240.10.106', 31.454401969909668, 'hit']
['s1', '192.240.10.4', 31.5657160282135, 'hit']
['s1', '192.240.10.2', 31.905526161193848, 'hit']
['s1', '192.240.10.1', 32.084944009780884, 'hit']
['s1', '192.240.10.5', 32.72545909881592, 'hit']
['s1', '192.240.10.4', 33.484158992767334, 'hit']
