['s4', '192.0.10.10', 55.888022899627686, 'hit']
['s4', '192.0.10.10', 57.766361951828, 'hit']
['s4', '192.0.10.10', 58.04306197166443, 'hit']
['s4', '192.0.10.10', 58.491755962371826, 'hit']
['s4', '192.0.10.10', 58.60514998435974, 'hit']
['s4', '192.0.10.10', 58.77977800369263, 'hit']
['s4', '192.0.10.10', 58.89787411689758, 'hit']
['s4', '192.0.10.10', 60.867595911026, 'hit']
['s4', '192.0.10.10', 61.146244049072266, 'hit']
['s4', '192.0.10.10', 61.29828596115112, 'hit']
['s4', '192.0.10.10', 61.5384681224823, 'hit']
['s4', '192.0.10.10', 61.819401025772095, 'hit']
['s4', '192.0.10.10', 63.714821100234985, 'hit']
['s4', '192.0.10.10', 63.967833042144775, 'hit']
['s4', '192.0.10.10', 64.21124410629272, 'hit']
['s4', '192.0.10.10', 64.28288888931274, 'hit']
['s4', '192.0.10.10', 64.45383405685425, 'hit']
['s4', '192.0.10.10', 64.49052000045776, 'hit']
['s4', '192.0.10.10', 66.52144408226013, 'hit']
['s4', '192.0.10.10', 66.72780203819275, 'hit']
['s4', '192.0.10.10', 66.77861309051514, 'hit']
['s4', '192.0.10.10', 66.93549299240112, 'hit']
['s4', '192.0.10.10', 67.01487994194031, 'hit']
['s4', '192.0.10.10', 67.18853998184204, 'hit']
['s4', '192.0.10.10', 68.71191596984863, 'hit']
['s4', '192.0.10.10', 68.90704011917114, 'hit']
['s4', '192.0.10.10', 69.09570908546448, 'hit']
['s4', '192.0.10.10', 69.15534400939941, 'hit']
['s4', '192.0.10.10', 70.873694896698, 'hit']
['s4', '192.0.10.10', 71.11706399917603, 'hit']
