['s1', '192.240.10.102', 50.413053035736084, 'hit']
['s1', '192.240.10.102', 50.54092597961426, 'hit']
['s1', '192.240.10.102', 53.39359211921692, 'hit']
['s1', '192.240.10.102', 53.52140498161316, 'hit']
['s1', '192.240.10.102', 56.27720403671265, 'hit']
['s1', '192.240.10.102', 56.365236043930054, 'hit']
['s1', '192.240.10.102', 59.17825412750244, 'hit']
['s1', '192.240.10.102', 59.348634004592896, 'hit']
['s1', '192.240.10.102', 61.65592694282532, 'hit']
['s1', '192.240.10.102', 61.74728202819824, 'hit']
['s1', '192.240.10.102', 64.42534494400024, 'hit']
['s1', '192.240.10.102', 64.57238292694092, 'hit']
['s1', '192.240.10.102', 67.08182692527771, 'hit']
['s1', '192.240.10.102', 67.17066597938538, 'hit']
['s1', '192.240.10.102', 69.11743903160095, 'hit']
['s1', '192.240.10.102', 69.212317943573, 'hit']
['s1', '192.0.10.10', 69.3295509815216, 'hit']
['s1', '192.240.10.102', 71.14859008789062, 'hit']
['s1', '192.240.10.102', 71.2505259513855, 'hit']
['s1', '192.0.10.10', 71.52584409713745, 'hit']
['s1', '192.240.10.102', 73.73840403556824, 'hit']
['s1', '192.240.10.102', 73.90354609489441, 'hit']
['s1', '192.0.10.10', 74.06298494338989, 'hit']
['s1', '192.0.10.10', 74.33741593360901, 'hit']
['s1', '192.240.10.102', 76.60584807395935, 'hit']
['s1', '192.240.10.102', 76.69675493240356, 'hit']
['s1', '192.0.10.10', 76.99680805206299, 'hit']
['s1', '192.0.10.10', 77.29121589660645, 'hit']
['s1', '192.240.10.102', 79.48341608047485, 'hit']
['s1', '192.240.10.102', 79.65077090263367, 'hit']
['s1', '192.0.10.10', 80.05573010444641, 'hit']
['s1', '192.0.10.10', 80.29986691474915, 'hit']
['s1', '192.240.10.102', 81.92931389808655, 'hit']
['s1', '192.240.10.102', 82.01579809188843, 'hit']
['s1', '192.0.10.10', 82.428395986557, 'hit']
['s1', '192.0.10.10', 82.62552094459534, 'hit']
['s1', '192.240.10.102', 84.17514395713806, 'hit']
['s1', '192.240.10.102', 84.34575200080872, 'hit']
['s1', '192.0.10.10', 85.08634495735168, 'hit']
['s1', '192.0.10.10', 85.3687379360199, 'hit']
['s1', '192.240.10.102', 86.91774201393127, 'hit']
['s1', '192.240.10.102', 87.03443312644958, 'hit']
['s1', '192.0.10.10', 87.69391393661499, 'hit']
['s1', '192.0.10.10', 87.91599202156067, 'hit']
['s1', '192.240.10.102', 89.235769033432, 'hit']
['s1', '192.240.10.102', 89.33201599121094, 'hit']
['s1', '192.0.10.10', 90.04450297355652, 'hit']
['s1', '192.0.10.10', 90.28323411941528, 'hit']
['s1', '192.240.10.102', 91.34796690940857, 'hit']
['s1', '192.240.10.102', 91.41710710525513, 'hit']
['s1', '192.0.10.10', 92.21093797683716, 'hit']
['s1', '192.0.10.10', 92.38890194892883, 'hit']
['s1', '192.240.10.102', 93.30928206443787, 'hit']
['s1', '192.240.10.102', 93.4124960899353, 'hit']
['s1', '192.0.10.10', 94.39255595207214, 'hit']
['s1', '192.0.10.10', 94.5758728981018, 'hit']
['s1', '192.240.10.102', 95.46195197105408, 'hit']
['s1', '192.240.10.102', 95.54812598228455, 'hit']
['s1', '192.0.10.10', 96.61010193824768, 'hit']
['s1', '192.0.10.10', 96.8358690738678, 'hit']
['s1', '192.240.10.102', 97.82959389686584, 'hit']
['s1', '192.240.10.102', 97.9809250831604, 'hit']
['s1', '192.0.10.10', 99.34801912307739, 'hit']
['s1', '192.0.10.10', 99.63712811470032, 'hit']
['s1', '192.240.10.102', 100.49429392814636, 'hit']
['s1', '192.240.10.102', 100.59279489517212, 'hit']
['s1', '192.0.10.10', 102.0607590675354, 'hit']
['s1', '192.0.10.10', 102.28113102912903, 'hit']
['s1', '192.240.10.102', 102.86015200614929, 'hit']
['s1', '192.240.10.102', 102.97559595108032, 'hit']
['s1', '192.0.10.10', 104.27801203727722, 'hit']
['s1', '192.0.10.10', 104.48351001739502, 'hit']
['s1', '192.240.10.102', 104.96451306343079, 'hit']
['s1', '192.240.10.102', 105.0400071144104, 'hit']
['s1', '192.0.10.10', 106.46808695793152, 'hit']
['s1', '192.0.10.10', 106.73242712020874, 'hit']
['s1', '192.240.10.102', 107.06147789955139, 'hit']
['s1', '192.240.10.102', 107.18008399009705, 'hit']
['s1', '192.0.10.10', 108.92934703826904, 'hit']
['s1', '192.0.10.10', 109.1453320980072, 'hit']
['s1', '192.240.10.102', 109.44035291671753, 'hit']
['s1', '192.240.10.102', 109.52997303009033, 'hit']
['s1', '192.0.10.10', 111.30183601379395, 'hit']
['s1', '192.0.10.10', 111.51694393157959, 'hit']
['s1', '192.240.10.102', 111.68690609931946, 'hit']
['s1', '192.0.10.10', 111.74057793617249, 'hit']
['s1', '192.240.10.102', 111.81646203994751, 'hit']
['s1', '192.0.10.10', 113.93081307411194, 'hit']
['s1', '192.0.10.10', 114.16466498374939, 'hit']
['s1', '192.240.10.102', 114.2641179561615, 'hit']
['s1', '192.240.10.102', 114.35708689689636, 'hit']
['s1', '192.0.10.10', 116.58621001243591, 'hit']
['s1', '192.240.10.102', 116.79658102989197, 'hit']
['s1', '192.0.10.10', 116.83457398414612, 'hit']
['s1', '192.240.10.102', 116.94552111625671, 'hit']
['s1', '192.0.10.10', 119.19360494613647, 'hit']
['s1', '192.240.10.102', 119.28578495979309, 'hit']
['s1', '192.240.10.102', 119.38418793678284, 'hit']
['s1', '192.240.10.102', 121.7087299823761, 'hit']
['s1', '192.0.10.10', 121.75139594078064, 'hit']
['s1', '192.240.10.102', 121.86404991149902, 'hit']
['s1', '192.0.10.10', 122.03613209724426, 'hit']
['s1', '192.240.10.102', 124.46361494064331, 'hit']
['s1', '192.240.10.102', 124.55308389663696, 'hit']
['s1', '192.0.10.10', 124.74781394004822, 'hit']
['s1', '192.240.10.102', 126.45295000076294, 'hit']
['s1', '192.240.10.102', 126.55310201644897, 'hit']
['s1', '192.0.10.10', 126.6808009147644, 'hit']
['s1', '192.0.10.10', 126.88836312294006, 'hit']
['s1', '192.240.10.102', 128.7527050971985, 'hit']
['s1', '192.240.10.102', 128.83744502067566, 'hit']
['s1', '192.0.10.10', 129.08073902130127, 'hit']
['s1', '192.0.10.10', 129.3180549144745, 'hit']
['s1', '192.240.10.102', 131.08142399787903, 'hit']
['s1', '192.240.10.102', 131.2072470188141, 'hit']
['s1', '192.0.10.10', 131.5533299446106, 'hit']
['s1', '192.0.10.10', 131.76254892349243, 'hit']
['s1', '192.240.10.102', 133.32832407951355, 'hit']
['s1', '192.240.10.102', 133.43166399002075, 'hit']
['s1', '192.0.10.10', 133.8995189666748, 'hit']
['s1', '192.0.10.10', 134.13578391075134, 'hit']
['s1', '192.240.10.102', 135.68978691101074, 'hit']
['s1', '192.240.10.102', 135.7963240146637, 'hit']
['s1', '192.0.10.10', 136.30856704711914, 'hit']
['s1', '192.0.10.10', 136.52566194534302, 'hit']
['s1', '192.240.10.102', 137.8976809978485, 'hit']
['s1', '192.240.10.102', 138.00500392913818, 'hit']
['s1', '192.0.10.10', 138.6657419204712, 'hit']
['s1', '192.0.10.10', 138.89247798919678, 'hit']
['s1', '192.240.10.102', 140.04441690444946, 'hit']
['s1', '192.240.10.102', 140.15682291984558, 'hit']
['s1', '192.0.10.10', 141.00071001052856, 'hit']
['s1', '192.0.10.10', 141.23689198493958, 'hit']
['s1', '192.240.10.102', 142.55822205543518, 'hit']
['s1', '192.240.10.102', 142.65310192108154, 'hit']
['s1', '192.0.10.10', 143.69675707817078, 'hit']
['s1', '192.0.10.10', 143.94570899009705, 'hit']
