['s6', '192.240.3.2', 3.8742358684539795, 'hit']
['s6', '192.240.3.2', 3.9455618858337402, 'hit']
['s6', '192.240.3.3', 4.119956970214844, 'hit']
['s6', '192.240.3.5', 4.222377061843872, 'hit']
['s6', '192.240.3.2', 4.620408058166504, 'hit']
['s6', '192.0.3.6', 4.8654279708862305, 'hit']
['s6', '192.0.3.8', 4.951197862625122, 'hit']
['s6', '192.0.3.10', 5.129749059677124, 'hit']
['s6', '192.240.3.2', 5.210125923156738, 'hit']
['s6', '192.240.3.2', 5.321107864379883, 'hit']
['s6', '192.0.3.7', 5.6367199420928955, 'hit']
['s6', '192.240.10.102', 5.830741882324219, 'hit']
['s6', '192.240.3.2', 5.8836588859558105, 'hit']
['s6', '192.240.3.2', 5.91327691078186, 'hit']
['s6', '192.0.10.10', 5.974415063858032, 'hit']
['s6', '192.240.3.1', 6.000482082366943, 'hit']
['s6', '192.240.3.4', 6.038866996765137, 'hit']
['s6', '192.240.3.3', 6.1139349937438965, 'hit']
['s6', '192.0.3.6', 6.142725944519043, 'hit']
['s6', '192.240.10.102', 6.31920599937439, 'hit']
['s6', '192.240.10.101', 6.4269859790802, 'hit']
['s6', '192.240.10.104', 6.518908977508545, 'hit']
['s6', '192.0.10.9', 6.5463480949401855, 'hit']
['s6', '192.240.10.4', 6.760411977767944, 'hit']
['s6', '192.240.10.3', 6.936301946640015, 'hit']
['s6', '192.240.3.2', 7.090660095214844, 'hit']
['s6', '192.240.10.110', 7.106381893157959, 'hit']
['s6', '192.240.10.109', 7.187246084213257, 'hit']
['s6', '192.240.10.1', 7.30612587928772, 'hit']
['s6', '192.240.1.2', 7.357335090637207, 'hit']
['s6', '192.0.10.119', 7.382366895675659, 'hit']
['s6', '192.0.10.117', 7.447939872741699, 'hit']
['s6', '192.0.10.8', 7.479305028915405, 'hit']
['s6', '192.240.3.2', 7.688133001327515, 'hit']
['s6', '192.0.10.118', 7.791888952255249, 'hit']
['s6', '192.0.10.6', 7.889787912368774, 'hit']
['s6', '192.240.10.102', 8.070411920547485, 'hit']
['s6', '192.240.10.5', 8.11627197265625, 'hit']
['s6', '192.0.10.112', 8.212177038192749, 'hit']
['s6', '192.240.3.2', 8.24251103401184, 'hit']
['s6', '192.240.10.102', 8.282232999801636, 'hit']
['s6', '192.0.10.10', 8.309797048568726, 'hit']
['s6', '192.240.10.102', 8.396876096725464, 'hit']
['s6', '192.240.1.2', 8.475185871124268, 'hit']
['s6', '192.0.10.10', 8.517279863357544, 'hit']
['s6', '192.240.10.103', 8.706825971603394, 'hit']
