['s5', '192.240.2.2', 29.328706979751587, 'hit']
['s5', '192.240.2.2', 29.904076099395752, 'hit']
['s5', '192.240.2.2', 29.960756063461304, 'hit']
['s5', '192.240.2.2', 30.51627492904663, 'hit']
['s5', '192.240.2.2', 31.20387601852417, 'hit']
['s5', '192.240.2.2', 31.296340942382812, 'hit']
['s5', '192.240.2.2', 31.850862979888916, 'hit']
['s5', '192.240.2.2', 32.47257208824158, 'hit']
['s5', '192.240.2.2', 32.53643298149109, 'hit']
['s5', '192.240.2.2', 33.08177709579468, 'hit']
['s5', '192.240.1.2', 33.765382051467896, 'hit']
['s5', '192.240.1.2', 34.31129598617554, 'hit']
['s5', '192.240.10.103', 34.36627793312073, 'hit']
['s5', '192.240.1.2', 34.8704400062561, 'hit']
['s5', '192.240.1.2', 34.954761028289795, 'hit']
['s5', '192.240.1.2', 35.48816394805908, 'hit']
['s5', '192.240.1.2', 35.51292395591736, 'hit']
['s5', '192.240.1.2', 36.067506074905396, 'hit']
['s5', '192.240.1.2', 36.12408709526062, 'hit']
['s5', '192.240.1.2', 36.700434923172, 'hit']
['s5', '192.240.1.2', 36.734158992767334, 'hit']
['s5', '192.240.10.102', 82.04821109771729, 'hit']
['s5', '192.240.10.102', 82.15943002700806, 'hit']
['s5', '192.240.10.102', 83.49347710609436, 'hit']
['s5', '192.240.10.102', 83.61144304275513, 'hit']
['s5', '192.240.10.102', 84.34604096412659, 'hit']
['s5', '192.240.10.102', 84.42350697517395, 'hit']
['s5', '192.240.10.102', 85.78494691848755, 'hit']
['s5', '192.240.10.102', 85.92221999168396, 'hit']
['s5', '192.240.10.102', 86.68477201461792, 'hit']
['s5', '192.240.10.102', 86.81034708023071, 'hit']
['s5', '192.240.10.102', 88.39670205116272, 'hit']
['s5', '192.240.10.102', 88.50881290435791, 'hit']
['s5', '192.240.10.102', 89.14304804801941, 'hit']
['s5', '192.240.10.102', 89.23169612884521, 'hit']
['s5', '192.240.10.102', 90.77909302711487, 'hit']
['s5', '192.240.10.102', 90.9075059890747, 'hit']
['s5', '192.240.10.102', 91.52189707756042, 'hit']
['s5', '192.240.10.102', 91.65560293197632, 'hit']
['s5', '192.240.10.102', 93.05160093307495, 'hit']
['s5', '192.240.10.102', 93.15590906143188, 'hit']
['s5', '192.240.10.102', 93.77144312858582, 'hit']
['s5', '192.240.10.102', 93.85286808013916, 'hit']
['s5', '192.240.10.102', 95.41651201248169, 'hit']
['s5', '192.240.10.102', 95.61429500579834, 'hit']
['s5', '192.240.10.102', 96.15300512313843, 'hit']
['s5', '192.240.10.102', 96.30273413658142, 'hit']
['s5', '192.240.1.5', 96.98510098457336, 'hit']
['s5', '192.240.1.5', 97.62364792823792, 'hit']
['s5', '192.240.10.102', 97.79634809494019, 'hit']
['s5', '192.240.10.102', 97.87996792793274, 'hit']
['s5', '192.240.1.5', 98.16787099838257, 'hit']
['s5', '192.240.10.102', 98.65128993988037, 'hit']
['s5', '192.240.10.102', 98.72418093681335, 'hit']
['s5', '192.240.1.5', 98.76678109169006, 'hit']
['s5', '192.240.1.5', 99.32784605026245, 'hit']
['s5', '192.240.1.5', 99.92015099525452, 'hit']
['s5', '192.240.10.102', 99.96754193305969, 'hit']
['s5', '192.240.10.102', 100.0749340057373, 'hit']
['s5', '192.240.1.5', 100.43984198570251, 'hit']
['s5', '192.240.10.102', 100.88784313201904, 'hit']
['s5', '192.240.10.102', 101.00540113449097, 'hit']
['s5', '192.240.1.5', 101.65340399742126, 'hit']
['s5', '192.240.10.102', 102.29186797142029, 'hit']
['s5', '192.240.1.5', 102.34102201461792, 'hit']
['s5', '192.240.10.102', 102.41593313217163, 'hit']
['s5', '192.240.1.5', 102.92350602149963, 'hit']
['s5', '192.240.10.102', 103.37611293792725, 'hit']
['s5', '192.240.10.102', 103.49223709106445, 'hit']
['s5', '192.240.1.5', 103.6296329498291, 'hit']
['s5', '192.240.1.5', 104.21202802658081, 'hit']
['s5', '192.240.10.102', 104.68280291557312, 'hit']
['s5', '192.240.10.102', 104.78071904182434, 'hit']
['s5', '192.240.1.5', 104.81574010848999, 'hit']
['s5', '192.240.1.5', 105.41989803314209, 'hit']
['s5', '192.240.10.102', 105.45206093788147, 'hit']
['s5', '192.240.10.102', 105.55022311210632, 'hit']
['s5', '192.240.1.5', 106.0521240234375, 'hit']
['s5', '192.240.1.5', 106.63653612136841, 'hit']
['s5', '192.240.10.102', 107.05884099006653, 'hit']
['s5', '192.240.10.102', 107.14703512191772, 'hit']
['s5', '192.240.1.5', 107.29626893997192, 'hit']
['s5', '192.240.10.102', 107.74802112579346, 'hit']
['s5', '192.240.10.102', 107.81606101989746, 'hit']
['s5', '192.240.1.5', 107.89574408531189, 'hit']
['s5', '192.240.1.5', 108.52342891693115, 'hit']
['s5', '192.240.1.5', 109.06066513061523, 'hit']
['s5', '192.240.10.102', 109.31980204582214, 'hit']
['s5', '192.240.10.102', 109.4583899974823, 'hit']
['s5', '192.240.1.5', 109.7632839679718, 'hit']
['s5', '192.240.10.102', 109.96562099456787, 'hit']
['s5', '192.240.10.102', 110.09093809127808, 'hit']
['s5', '192.240.1.5', 110.36757802963257, 'hit']
['s5', '192.240.1.5', 111.03993606567383, 'hit']
['s5', '192.240.1.5', 111.6886670589447, 'hit']
['s5', '192.240.10.102', 111.84472393989563, 'hit']
['s5', '192.240.10.102', 111.9655339717865, 'hit']
['s5', '192.240.1.5', 112.35531711578369, 'hit']
['s5', '192.240.10.102', 112.48340201377869, 'hit']
['s5', '192.240.10.102', 112.5905179977417, 'hit']
['s5', '192.240.1.5', 113.07192397117615, 'hit']
['s5', '192.240.1.5', 113.74341797828674, 'hit']
['s5', '192.240.1.5', 114.38755393028259, 'hit']
['s5', '192.240.10.102', 114.52800011634827, 'hit']
['s5', '192.240.1.5', 115.0763680934906, 'hit']
['s5', '192.240.10.102', 115.12853193283081, 'hit']
['s5', '192.240.10.3', 115.16974711418152, 'hit']
['s5', '192.240.10.102', 115.2536780834198, 'hit']
['s5', '192.240.1.5', 115.67666792869568, 'hit']
['s5', '192.240.1.5', 116.34792304039001, 'hit']
['s5', '192.240.10.102', 116.93960690498352, 'hit']
['s5', '192.240.1.5', 117.00028491020203, 'hit']
['s5', '192.240.10.102', 117.03477692604065, 'hit']
['s5', '192.240.10.102', 117.49058508872986, 'hit']
['s5', '192.240.10.102', 117.59372591972351, 'hit']
['s5', '192.240.1.5', 117.65536713600159, 'hit']
['s5', '192.240.1.5', 118.2682409286499, 'hit']
['s5', '192.240.1.5', 118.89049696922302, 'hit']
['s5', '192.240.10.102', 119.34264302253723, 'hit']
['s5', '192.240.10.102', 119.44465208053589, 'hit']
['s5', '192.240.1.5', 119.50771903991699, 'hit']
['s5', '192.240.10.102', 119.89989590644836, 'hit']
['s5', '192.240.10.102', 120.00754404067993, 'hit']
['s5', '192.240.1.5', 120.05592894554138, 'hit']
['s5', '192.240.1.5', 120.68284296989441, 'hit']
['s5', '192.240.1.5', 121.36422491073608, 'hit']
['s5', '192.240.10.102', 121.63464403152466, 'hit']
['s5', '192.240.10.102', 121.71103310585022, 'hit']
['s5', '192.240.1.5', 121.9067919254303, 'hit']
['s5', '192.240.10.102', 121.98519897460938, 'hit']
['s5', '192.240.10.102', 122.07073998451233, 'hit']
['s5', '192.240.1.5', 122.5206549167633, 'hit']
['s5', '192.240.1.5', 123.16015696525574, 'hit']
['s5', '192.240.1.5', 123.76825499534607, 'hit']
['s5', '192.240.10.102', 123.90847992897034, 'hit']
['s5', '192.240.10.102', 124.01640510559082, 'hit']
['s5', '192.240.10.102', 124.26400399208069, 'hit']
['s5', '192.240.10.102', 124.40043807029724, 'hit']
['s5', '192.240.1.5', 124.87595796585083, 'hit']
['s5', '192.240.1.5', 125.4282739162445, 'hit']
['s5', '192.240.1.5', 125.97259306907654, 'hit']
['s5', '192.240.10.102', 126.03564310073853, 'hit']
['s5', '192.240.10.102', 126.14796590805054, 'hit']
['s5', '192.240.10.102', 126.50872111320496, 'hit']
['s5', '192.240.1.5', 126.57638502120972, 'hit']
['s5', '192.240.1.5', 127.1751959323883, 'hit']
['s5', '192.240.1.5', 127.8122820854187, 'hit']
['s5', '192.240.10.102', 128.36338210105896, 'hit']
['s5', '192.240.1.5', 128.41939401626587, 'hit']
['s5', '192.240.10.102', 128.4708321094513, 'hit']
['s5', '192.240.10.102', 128.9247589111328, 'hit']
['s5', '192.240.1.5', 129.00815200805664, 'hit']
['s5', '192.240.10.102', 129.0525860786438, 'hit']
['s5', '192.240.1.5', 129.5678379535675, 'hit']
['s5', '192.240.1.5', 130.08624601364136, 'hit']
['s5', '192.240.10.102', 130.5436670780182, 'hit']
['s5', '192.240.10.102', 130.62459206581116, 'hit']
['s5', '192.240.1.5', 130.68813610076904, 'hit']
['s5', '192.240.10.102', 131.1793920993805, 'hit']
['s5', '192.240.10.102', 131.28453612327576, 'hit']
['s5', '192.240.1.5', 131.85254001617432, 'hit']
['s5', '192.240.1.5', 132.49938702583313, 'hit']
['s5', '192.240.10.102', 132.8997359275818, 'hit']
['s5', '192.240.10.102', 133.07150793075562, 'hit']
['s5', '192.240.1.5', 133.23668313026428, 'hit']
['s5', '192.240.10.102', 133.6164710521698, 'hit']
['s5', '192.240.10.102', 133.74858593940735, 'hit']
['s5', '192.240.1.5', 133.86023497581482, 'hit']
['s5', '192.240.1.5', 134.45707893371582, 'hit']
['s5', '192.240.1.5', 135.11625790596008, 'hit']
['s5', '192.240.10.102', 135.43308305740356, 'hit']
['s5', '192.240.10.102', 135.5537679195404, 'hit']
['s5', '192.240.1.5', 135.8134949207306, 'hit']
['s5', '192.240.10.102', 136.0002200603485, 'hit']
['s5', '192.240.10.102', 136.07177591323853, 'hit']
['s5', '192.240.1.5', 136.39702200889587, 'hit']
['s5', '192.240.1.5', 137.00481700897217, 'hit']
['s5', '192.240.1.5', 137.57818412780762, 'hit']
['s5', '192.240.10.102', 137.71647906303406, 'hit']
['s5', '192.240.10.102', 137.83854293823242, 'hit']
['s5', '192.240.10.102', 138.17089891433716, 'hit']
['s5', '192.240.1.5', 138.29023003578186, 'hit']
['s5', '192.240.1.5', 138.87837600708008, 'hit']
['s5', '192.240.1.5', 139.42190408706665, 'hit']
['s5', '192.240.1.5', 139.96918606758118, 'hit']
['s5', '192.240.10.102', 140.0075011253357, 'hit']
['s5', '192.240.10.102', 140.1102979183197, 'hit']
['s5', '192.240.10.102', 140.54429697990417, 'hit']
['s5', '192.240.1.5', 140.61532306671143, 'hit']
['s5', '192.240.1.5', 141.196702003479, 'hit']
['s5', '192.240.1.5', 141.84291005134583, 'hit']
['s5', '192.240.10.102', 142.3434019088745, 'hit']
['s5', '192.240.1.5', 142.4430389404297, 'hit']
['s5', '192.240.10.102', 143.0122570991516, 'hit']
['s5', '192.240.1.5', 143.08785200119019, 'hit']
['s5', '192.240.10.102', 143.15866994857788, 'hit']
['s5', '192.240.1.5', 143.7137439250946, 'hit']
['s5', '192.240.1.5', 144.36029505729675, 'hit']
['s5', '192.240.10.102', 144.7466869354248, 'hit']
['s5', '192.240.10.102', 144.82901692390442, 'hit']
['s5', '192.240.1.5', 144.96770405769348, 'hit']
['s5', '192.240.10.102', 145.42803311347961, 'hit']
['s5', '192.240.10.102', 145.5348720550537, 'hit']
