['s4', '192.0.10.10', 70.1568660736084, 'hit']
['s4', '192.0.10.10', 70.38250589370728, 'hit']
['s4', '192.0.10.10', 71.5904450416565, 'hit']
['s4', '192.0.10.10', 71.82459807395935, 'hit']
['s4', '192.0.10.10', 72.64458894729614, 'hit']
['s4', '192.0.10.10', 72.86378002166748, 'hit']
['s4', '192.0.10.10', 74.07837986946106, 'hit']
['s4', '192.0.10.10', 74.26822090148926, 'hit']
['s4', '192.0.10.10', 75.04073309898376, 'hit']
['s4', '192.0.10.10', 75.26878499984741, 'hit']
['s4', '192.0.10.10', 76.52403807640076, 'hit']
['s4', '192.0.10.10', 76.75984287261963, 'hit']
['s4', '192.0.10.10', 77.40036201477051, 'hit']
['s4', '192.0.10.10', 77.59976100921631, 'hit']
['s4', '192.0.10.10', 78.8383538722992, 'hit']
['s4', '192.0.10.10', 79.07089900970459, 'hit']
['s4', '192.0.10.10', 79.76495695114136, 'hit']
['s4', '192.0.10.10', 79.95171809196472, 'hit']
['s4', '192.0.10.10', 81.18894696235657, 'hit']
['s4', '192.0.10.10', 81.41292786598206, 'hit']
['s4', '192.0.10.10', 82.06798195838928, 'hit']
['s4', '192.0.10.10', 82.2910430431366, 'hit']
['s4', '192.0.10.10', 83.38058805465698, 'hit']
['s4', '192.0.10.10', 83.64429092407227, 'hit']
['s4', '192.0.10.10', 84.47109293937683, 'hit']
['s4', '192.0.10.10', 84.64357089996338, 'hit']
['s4', '192.0.10.10', 85.81788206100464, 'hit']
['s4', '192.0.10.10', 86.04676604270935, 'hit']
['s4', '192.0.10.10', 86.94927096366882, 'hit']
['s4', '192.0.10.10', 87.19050288200378, 'hit']
['s4', '192.0.2.6', 88.04255390167236, 'hit']
['s4', '192.0.10.10', 88.53759598731995, 'hit']
['s4', '192.0.2.6', 88.65266394615173, 'hit']
['s4', '192.0.10.10', 88.75411987304688, 'hit']
['s4', '192.0.2.6', 89.29671001434326, 'hit']
['s4', '192.0.10.10', 89.46886897087097, 'hit']
['s4', '192.0.10.10', 89.71157097816467, 'hit']
['s4', '192.0.2.6', 89.86834287643433, 'hit']
['s4', '192.0.2.6', 90.47804999351501, 'hit']
['s4', '192.0.10.10', 91.06085801124573, 'hit']
['s4', '192.0.2.6', 91.13687992095947, 'hit']
['s4', '192.0.10.10', 91.31760907173157, 'hit']
['s4', '192.0.2.6', 91.80257487297058, 'hit']
['s4', '192.0.10.10', 91.96446800231934, 'hit']
