['s6', '192.240.2.2', 27.48252296447754, 'hit']
['s6', '192.240.2.2', 27.55387592315674, 'hit']
['s6', '192.240.2.4', 27.67463207244873, 'hit']
['s6', '192.0.2.6', 27.7885959148407, 'hit']
['s6', '192.240.2.5', 27.824275016784668, 'hit']
['s6', '192.0.2.10', 28.012151956558228, 'hit']
['s6', '192.240.2.2', 28.19835090637207, 'hit']
['s6', '192.240.2.1', 28.254854917526245, 'hit']
['s6', '192.0.2.8', 28.47905707359314, 'hit']
['s6', '192.240.2.2', 28.739295959472656, 'hit']
['s6', '192.240.2.2', 28.843935012817383, 'hit']
['s6', '192.240.2.4', 28.933767080307007, 'hit']
['s6', '192.240.2.3', 28.96922206878662, 'hit']
['s6', '192.0.2.10', 29.249186992645264, 'hit']
['s6', '192.240.10.102', 29.30206799507141, 'hit']
['s6', '192.0.10.10', 29.418190956115723, 'hit']
['s6', '192.240.2.1', 29.449203968048096, 'hit']
['s6', '192.240.2.5', 29.656885862350464, 'hit']
['s6', '192.0.2.7', 29.7643780708313, 'hit']
['s6', '192.0.2.9', 29.877207040786743, 'hit']
['s6', '192.240.2.4', 30.076120853424072, 'hit']
['s6', '192.240.2.3', 30.109619855880737, 'hit']
['s6', '192.0.2.6', 30.175812005996704, 'hit']
['s6', '192.0.2.8', 30.303006887435913, 'hit']
['s6', '192.0.2.10', 30.397382020950317, 'hit']
['s6', '192.240.2.1', 30.72697401046753, 'hit']
['s6', '192.240.2.5', 30.92695188522339, 'hit']
['s6', '192.0.2.7', 31.06934094429016, 'hit']
['s6', '192.0.2.9', 31.184053897857666, 'hit']
['s6', '192.240.1.2', 31.3073890209198, 'hit']
['s6', '192.240.1.1', 31.418153047561646, 'hit']
['s6', '192.240.1.3', 31.527756929397583, 'hit']
['s6', '192.0.1.6', 31.5890109539032, 'hit']
['s6', '192.240.10.102', 31.69412088394165, 'hit']
['s6', '127.0.0.1', 31.73470401763916, 'hit']
['s6', '192.0.1.10', 31.802078008651733, 'hit']
['s6', '192.0.1.9', 31.832149028778076, 'hit']
['s6', '192.240.1.2', 31.928575038909912, 'hit']
['s6', '192.240.1.2', 31.96423101425171, 'hit']
['s6', '192.240.2.3', 32.089158058166504, 'hit']
['s6', '192.0.2.6', 32.15053987503052, 'hit']
['s6', '192.240.1.5', 32.2467999458313, 'hit']
['s6', '192.0.2.7', 32.31748604774475, 'hit']
['s6', '192.240.2.4', 32.66145205497742, 'hit']
['s6', '192.240.2.5', 32.79316687583923, 'hit']
['s6', '192.0.1.6', 32.836644887924194, 'hit']
['s6', '192.0.1.7', 32.97038292884827, 'hit']
['s6', '192.0.2.9', 33.00134801864624, 'hit']
['s6', '192.240.1.2', 33.172690868377686, 'hit']
['s6', '192.240.1.2', 33.71443200111389, 'hit']
['s6', '192.240.2.1', 33.774872064590454, 'hit']
['s6', '192.240.10.102', 33.899285078048706, 'hit']
['s6', '192.0.1.6', 33.992095947265625, 'hit']
['s6', '192.0.2.8', 34.03715395927429, 'hit']
['s6', '192.0.1.8', 34.12121105194092, 'hit']
['s6', '192.0.2.10', 34.16567802429199, 'hit']
['s6', '192.0.10.10', 34.38369607925415, 'hit']
['s6', '192.240.1.4', 34.42858099937439, 'hit']
['s6', '192.0.2.6', 34.540488958358765, 'hit']
['s6', '192.240.1.5', 34.611029863357544, 'hit']
['s6', '192.240.1.1', 34.982518911361694, 'hit']
['s6', '192.240.1.3', 35.06215500831604, 'hit']
['s6', '192.0.1.8', 35.258606910705566, 'hit']
['s6', '192.0.2.10', 35.40139389038086, 'hit']
['s6', '192.0.10.10', 35.5736620426178, 'hit']
['s6', '192.0.1.6', 35.74319005012512, 'hit']
['s6', '192.0.2.8', 35.893462896347046, 'hit']
['s6', '192.0.2.9', 36.116044998168945, 'hit']
['s6', '192.240.1.1', 36.13889288902283, 'hit']
['s6', '192.240.2.4', 36.34670305252075, 'hit']
['s6', '192.240.1.5', 36.39244294166565, 'hit']
['s6', '192.0.1.7', 36.509434938430786, 'hit']
['s6', '192.0.1.9', 36.60511493682861, 'hit']
['s6', '192.240.2.1', 36.951942920684814, 'hit']
['s6', '192.240.2.3', 37.062238931655884, 'hit']
['s6', '192.0.2.6', 37.088648080825806, 'hit']
['s6', '192.0.2.8', 37.219855070114136, 'hit']
['s6', '192.0.2.7', 37.298731088638306, 'hit']
