['s0', 0, 0.6572730541229248, 1653827380.410082, 'hit']
['s0', 0, 0.6857469081878662, 1653827380.438558, 'hit']
['s0', 0, 0.7131459712982178, 1653827380.465956, 'hit']
['s0', 0, 0.7459559440612793, 1653827380.498765, 'hit']
['s0', 0, 0.7777478694915771, 1653827380.530558, 'hit']
['s0', 0, 0.834007978439331, 1653827380.586817, 'hit']
['s0', 0, 0.8873128890991211, 1653827380.640122, 'hit']
['s0', 0, 0.9288280010223389, 1653827380.681638, 'hit']
['s0', 0, 0.9612400531768799, 1653827380.71405, 'hit']
['s0', 0, 1.0277400016784668, 1653827380.78055, 'hit']
['s0', 0, 1.0630760192871094, 1653827380.815886, 'hit']
['s0', 0, 1.1342658996582031, 1653827380.887076, 'hit']
['s0', 0, 1.2058439254760742, 1653827380.958654, 'hit']
['s0', 0, 1.2884440422058105, 1653827381.041255, 'hit']
['s0', 0, 1.3424279689788818, 1653827381.095238, 'hit']
['s0', 0, 1.404386043548584, 1653827381.157196, 'hit']
['s0', 0, 1.467836856842041, 1653827381.220647, 'hit']
['s0', 0, 1.5306549072265625, 1653827381.283465, 'hit']
['s0', 0, 1.6047890186309814, 1653827381.357599, 'hit']
['s0', 0, 1.6803948879241943, 1653827381.433205, 'hit']
['s0', 0, 1.7357330322265625, 1653827381.488542, 'hit']
['s0', 0, 1.8009898662567139, 1653827381.5538, 'hit']
['s0', 0, 1.8415579795837402, 1653827381.594367, 'hit']
['s0', 0, 1.9064390659332275, 1653827381.659249, 'hit']
['s0', 0, 1.942944049835205, 1653827381.695754, 'hit']
['s0', 0, 1.972956895828247, 1653827381.725767, 'hit']
['s0', 0, 2.056786060333252, 1653827381.809596, 'hit']
['s0', 0, 2.1202499866485596, 1653827381.87306, 'hit']
['s0', 0, 2.168910026550293, 1653827381.92172, 'hit']
['s0', 0, 2.2198410034179688, 1653827381.97265, 'hit']
['s0', 0, 2.2535200119018555, 1653827382.00633, 'hit']
['s0', 0, 2.2889318466186523, 1653827382.041741, 'hit']
['s0', 0, 2.328920841217041, 1653827382.081731, 'hit']
['s0', 0, 2.3780899047851562, 1653827382.1309, 'hit']
['s0', 0, 2.4376509189605713, 1653827382.190461, 'hit']
['s0', 0, 2.5091750621795654, 1653827382.261985, 'hit']
['s0', 0, 2.5869510173797607, 1653827382.339761, 'hit']
['s0', 0, 2.638015031814575, 1653827382.390825, 'hit']
['s0', 0, 2.68048095703125, 1653827382.433291, 'hit']
['s0', 0, 2.796941041946411, 1653827382.549751, 'hit']
['s0', 0, 2.8689799308776855, 1653827382.621789, 'hit']
['s0', 0, 2.903702974319458, 1653827382.656512, 'hit']
['s0', 0, 2.92968487739563, 1653827382.682495, 'hit']
['s0', 0, 2.971735954284668, 1653827382.724545, 'hit']
['s0', 0, 2.997978925704956, 1653827382.750789, 'hit']
['s0', 0, 3.0243709087371826, 1653827382.777181, 'hit']
['s0', 0, 3.069800853729248, 1653827382.82261, 'hit']
['s0', 0, 3.103817939758301, 1653827382.856627, 'hit']
['s0', 0, 3.1725399494171143, 1653827382.925349, 'hit']
['s0', 0, 3.197643995285034, 1653827382.950454, 'hit']
['s0', 0, 3.249372959136963, 1653827383.002182, 'hit']
['s0', 0, 3.2967469692230225, 1653827383.049557, 'hit']
['s0', 0, 3.3422069549560547, 1653827383.095016, 'hit']
['s0', 0, 3.4074089527130127, 1653827383.160219, 'hit']
['s0', 0, 3.4466049671173096, 1653827383.199415, 'hit']
['s0', 0, 3.5086488723754883, 1653827383.261459, 'hit']
['s0', 0, 3.5454108715057373, 1653827383.298221, 'hit']
['s0', 0, 3.597738027572632, 1653827383.350548, 'hit']
['s0', 0, 3.638766050338745, 1653827383.391575, 'hit']
['s0', 0, 3.6776230335235596, 1653827383.430433, 'hit']
['s0', 0, 3.7308430671691895, 1653827383.483654, 'hit']
['s0', 0, 3.8087220191955566, 1653827383.561531, 'hit']
['s0', 0, 3.849210023880005, 1653827383.60202, 'hit']
['s0', 0, 3.904561996459961, 1653827383.657371, 'hit']
['s0', 0, 3.9534049034118652, 1653827383.706215, 'hit']
['s0', 0, 4.001116037368774, 1653827383.753926, 'hit']
['s0', 0, 4.074409008026123, 1653827383.827219, 'hit']
['s0', 0, 4.1140570640563965, 1653827383.866867, 'hit']
['s0', 0, 4.145824909210205, 1653827383.898635, 'hit']
['s0', 0, 4.23473596572876, 1653827383.987546, 'hit']
['s0', 0, 4.271924018859863, 1653827384.024734, 'hit']
['s0', 0, 4.3253560066223145, 1653827384.078165, 'hit']
['s0', 0, 4.366574048995972, 1653827384.119384, 'hit']
['s0', 0, 4.456203937530518, 1653827384.209014, 'hit']
['s0', 0, 4.510159969329834, 1653827384.26297, 'hit']
['s0', 0, 4.552909851074219, 1653827384.30572, 'hit']
['s0', 0, 4.592401027679443, 1653827384.345211, 'hit']
['s0', 0, 4.732216835021973, 1653827384.485027, 'hit']
['s0', 0, 4.7766358852386475, 1653827384.529446, 'hit']
['s0', 0, 4.8575780391693115, 1653827384.610387, 'hit']
['s0', 0, 4.90242600440979, 1653827384.655236, 'hit']
['s0', 0, 4.975088834762573, 1653827384.727898, 'hit']
['s0', 0, 5.020066022872925, 1653827384.772876, 'hit']
['s0', 0, 5.0602638721466064, 1653827384.813074, 'hit']
['s0', 0, 5.130939960479736, 1653827384.88375, 'hit']
['s0', 0, 5.16405987739563, 1653827384.916869, 'hit']
['s0', 1, 5.237230062484741, 1653827384.99004, 'hit']
['s0', 0, 5.288701057434082, 1653827385.041511, 'hit']
['s0', 0, 5.363189935684204, 1653827385.115999, 'hit']
['s0', 0, 5.409814834594727, 1653827385.162625, 'hit']
['s0', 0, 5.481701850891113, 1653827385.234512, 'hit']
['s0', 0, 5.520222902297974, 1653827385.273033, 'hit']
['s0', 0, 5.620259046554565, 1653827385.373069, 'hit']
['s0', 0, 5.676538944244385, 1653827385.429349, 'hit']
['s0', 0, 5.740984916687012, 1653827385.493795, 'hit']
['s0', 0, 5.825645923614502, 1653827385.578456, 'hit']
['s0', 1, 5.896631956100464, 1653827385.649442, 'hit']
['s0', 0, 5.957447052001953, 1653827385.710257, 'hit']
['s0', 0, 6.053881883621216, 1653827385.806692, 'hit']
['s0', 0, 6.069370985031128, 1653827385.822181, 'hit']
['s0', 0, 6.114619016647339, 1653827385.867429, 'hit']
['s0', 0, 6.222231864929199, 1653827385.975041, 'hit']
['s0', 0, 6.276340961456299, 1653827386.02915, 'hit']
['s0', 0, 6.320858001708984, 1653827386.073668, 'hit']
['s0', 0, 6.372464895248413, 1653827386.125275, 'hit']
['s0', 0, 6.429085969924927, 1653827386.181896, 'hit']
['s0', 0, 6.480751037597656, 1653827386.233561, 'hit']
['s0', 0, 6.533226013183594, 1653827386.286036, 'hit']
['s0', 0, 6.5876288414001465, 1653827386.340439, 'hit']
['s0', 0, 6.633029937744141, 1653827386.38584, 'hit']
['s0', 0, 6.686934947967529, 1653827386.439745, 'hit']
['s0', 0, 6.738883018493652, 1653827386.491692, 'hit']
['s0', 0, 6.7873029708862305, 1653827386.540113, 'hit']
