(0, 0)
(0.5029940605163574, 7)
(1.0162560939788818, 43)
(1.532707929611206, 51)
(2.057415008544922, 9)
(2.597378969192505, 8)
(3.1329450607299805, 8)
(3.658292055130005, 25)
(4.181928873062134, 2)
(4.704180955886841, 2)
(5.241894006729126, 2)
(5.762801885604858, 2)
(6.2886199951171875, 0)
(6.822803020477295, 13)
(7.346621036529541, 14)
(7.868311882019043, 51)
(8.391247034072876, 51)
(8.907497882843018, 41)
(9.439544916152954, 31)
(9.97548794746399, 48)
(10.498173952102661, 106)
(11.038876056671143, 66)
(11.5607590675354, 9)
(12.082480907440186, 8)
(12.60420298576355, 15)
(13.113526105880737, 9)
(13.62918496131897, 4)
(14.15397596359253, 28)
(14.680428981781006, 6)
(15.197490930557251, 15)
(15.70523190498352, 29)
(16.21457290649414, 10)
(16.722323894500732, 7)
(17.253472089767456, 6)
(17.770565032958984, 4)
(18.283024072647095, 28)
(18.804771900177002, 42)
(19.318732976913452, 42)
(19.834287881851196, 79)
(20.358521938323975, 122)
(20.866853952407837, 122)
(21.379745960235596, 50)
(21.896812915802002, 48)
(22.41557288169861, 53)
(22.935890913009644, 49)
(23.4546000957489, 11)
(23.973357915878296, 4)
(24.498117923736572, 4)
(25.017102003097534, 3)
(25.541676998138428, 1)
(26.066437005996704, 22)
(26.580667972564697, 43)
(27.099445104599, 57)
(27.613672971725464, 51)
(28.13385510444641, 52)
(28.669703006744385, 48)
(29.187478065490723, 59)
(29.706971883773804, 81)
(30.223067045211792, 80)
(30.7402560710907, 86)
(31.253902912139893, 111)
(31.769799947738647, 87)
(32.284812927246094, 75)
(32.814234018325806, 96)
(33.34322690963745, 89)
(33.85395407676697, 94)
(34.37455987930298, 60)
(34.89788889884949, 53)
(35.41846799850464, 47)
(35.94180107116699, 47)
(36.463762044906616, 8)
(36.982940912246704, 17)
(37.510457038879395, 9)
(38.03518509864807, 9)
(38.55296587944031, 5)
(39.06730008125305, 9)
(39.59078788757324, 3)
(40.11215901374817, 2)
(40.63750195503235, 14)
(41.15875792503357, 4)
(41.68186902999878, 3)
(42.209182024002075, 2)
(42.7335569858551, 14)
(43.25303101539612, 2)
(43.7774338722229, 2)
(44.30909609794617, 2)
(44.82858109474182, 2)
(45.34239387512207, 0)
(45.860207080841064, 0)
(46.3780300617218, 0)
(46.900678873062134, 0)
(47.413753032684326, 0)
(47.934149980545044, 0)
(48.45891499519348, 11)
(48.995858907699585, 14)
(49.51126503944397, 4)
(50.03387904167175, 38)
(50.54455494880676, 24)
(51.06841588020325, 6)
(51.593838930130005, 12)
(52.112825870513916, 36)
(52.62973189353943, 47)
(53.146936893463135, 81)
(53.66608691215515, 85)
(54.178874015808105, 84)
(54.69696307182312, 62)
(55.207159996032715, 44)
(55.714449882507324, 48)
(56.22331190109253, 49)
(56.73806309700012, 29)
(57.25117301940918, 10)
(57.75955104827881, 24)
(58.27099895477295, 42)
(58.7925820350647, 87)
(59.31966590881348, 50)
(59.842873096466064, 49)
(60.36623501777649, 44)
(60.879302978515625, 80)
(61.38755702972412, 81)
(61.897132873535156, 73)
(62.40524101257324, 41)
(62.91330409049988, 6)
(63.423117876052856, 4)
(63.9345269203186, 10)
(64.4459400177002, 32)
(64.95580291748047, 43)
(65.46820592880249, 71)
(65.97754907608032, 77)
(66.4933660030365, 33)
(67.01058292388916, 10)
(67.51838707923889, 11)
(68.04551887512207, 8)
(68.5709490776062, 4)
(69.08633804321289, 0)
(69.60965394973755, 0)
(70.13102388381958, 5)
(70.65048909187317, 2)
(71.16791605949402, 9)
(71.68553400039673, 4)
(72.20299005508423, 13)
(72.72241497039795, 23)
(73.24569392204285, 11)
(73.76318788528442, 13)
(74.27869606018066, 8)
(74.79616498947144, 15)
(75.31360292434692, 38)
(75.83302092552185, 16)
(76.35636687278748, 6)
(76.89333009719849, 47)
(77.40859603881836, 44)
(77.92200994491577, 47)
(78.43864393234253, 10)
(78.96300601959229, 4)
(79.48315095901489, 5)
(80.02223706245422, 19)
(80.54266905784607, 41)
(81.07268500328064, 54)
(81.59873390197754, 33)
(82.12470602989197, 31)
(82.64663290977478, 48)
(83.17230987548828, 57)
(83.69133305549622, 82)
(84.19999194145203, 56)
(84.71126103401184, 94)
(85.22848105430603, 85)
(85.74366188049316, 72)
(86.26509404182434, 51)
(86.79531407356262, 54)
(87.34481287002563, 49)
(87.86907696723938, 72)
(88.39499187469482, 148)
(88.9207489490509, 178)
(89.43237209320068, 144)
(89.95024800300598, 143)
(90.4782989025116, 93)
(91.00627708435059, 57)
(91.52676391601562, 17)
(92.0358030796051, 9)
(92.54358100891113, 5)
(93.05898594856262, 10)
(93.57074999809265, 12)
(94.09359002113342, 10)
(94.6115550994873, 6)
(95.1319808959961, 6)
(95.64607095718384, 4)
(96.16018891334534, 3)
(96.68639993667603, 9)
(97.2074089050293, 2)
(97.7341480255127, 2)
(98.25994110107422, 14)
(98.77632904052734, 4)
(99.29492807388306, 14)
(99.8097460269928, 4)
(100.3408739566803, 4)
(100.86097598075867, 9)
(101.37664103507996, 35)
(101.90221500396729, 19)
(102.42100191116333, 4)
(102.95357203483582, 4)
(103.47837710380554, 45)
(103.99240803718567, 60)
(104.50746393203735, 47)
(105.02760791778564, 47)
(105.54196190834045, 52)
