(0, 0)
(0.5004870891571045, 7)
(1.0254180431365967, 46)
(1.54813814163208, 48)
(2.066352128982544, 9)
(2.590096950531006, 8)
(3.108670949935913, 7)
(3.6279780864715576, 26)
(4.153341054916382, 2)
(4.68690299987793, 2)
(5.209213972091675, 2)
(5.737142086029053, 2)
(6.263796091079712, 0)
(6.785499095916748, 10)
(7.2985100746154785, 14)
(7.826333045959473, 47)
(8.350589990615845, 53)
(8.870545148849487, 45)
(9.390529155731201, 29)
(9.911962985992432, 48)
(10.433730125427246, 89)
(10.959725141525269, 83)
(11.48638916015625, 10)
(12.008137941360474, 8)
(12.547528982162476, 13)
(13.090291023254395, 14)
(13.648555994033813, 4)
(14.191408157348633, 27)
(14.707540035247803, 6)
(15.229899168014526, 18)
(15.745985984802246, 26)
(16.266837120056152, 11)
(16.80972409248352, 6)
(17.330296993255615, 6)
(17.851354122161865, 4)
(18.400017023086548, 37)
(18.925615072250366, 43)
(19.447925090789795, 48)
(19.97160315513611, 97)
(20.494075059890747, 124)
(21.01607894897461, 111)
(21.542457103729248, 41)
(22.061047077178955, 48)
(22.5765221118927, 56)
(23.098201990127563, 34)
(23.615936040878296, 7)
(24.136325120925903, 4)
(24.66319513320923, 5)
(25.182233095169067, 3)
(25.69855308532715, 7)
(26.21892809867859, 25)
(26.73989200592041, 52)
(27.26424813270569, 57)
(27.78840398788452, 51)
(28.306981086730957, 49)
(28.83150815963745, 45)
(29.347886085510254, 71)
(29.866851091384888, 82)
(30.391208171844482, 82)
(30.91154909133911, 97)
(31.432260036468506, 107)
(31.952250957489014, 83)
(32.47394394874573, 74)
(32.98941516876221, 96)
(33.50736403465271, 96)
(34.03152298927307, 87)
(34.54876899719238, 52)
(35.06608700752258, 50)
(35.59042501449585, 46)
(36.11802005767822, 33)
(36.63300108909607, 7)
(37.146815061569214, 17)
(37.66455602645874, 9)
(38.18841099739075, 8)
(38.70449900627136, 4)
(39.24143600463867, 10)
(39.76455116271973, 2)
(40.29682016372681, 12)
(40.821073055267334, 5)
(41.34645700454712, 4)
(41.87762999534607, 2)
(42.39838194847107, 9)
(42.92008996009827, 6)
(43.44193506240845, 3)
(43.96853709220886, 2)
(44.486937046051025, 2)
(45.0099561214447, 1)
(45.53256797790527, 0)
(46.05844712257385, 0)
(46.59118294715881, 0)
(47.11230206489563, 0)
(47.631471157073975, 0)
(48.152361154556274, 0)
(48.67492914199829, 23)
(49.20177912712097, 4)
(49.71995210647583, 13)
(50.24139714241028, 46)
(50.768639087677, 8)
(51.28911209106445, 5)
(51.81218600273132, 20)
(52.33686304092407, 46)
(52.85634207725525, 61)
(53.38118314743042, 87)
(53.902348041534424, 89)
(54.43670916557312, 77)
(54.97261309623718, 51)
(55.500149965286255, 47)
(56.02009105682373, 49)
(56.54519295692444, 46)
(57.08129000663757, 6)
(57.60542011260986, 29)
(58.128817081451416, 32)
(58.65529203414917, 84)
(59.17582607269287, 51)
(59.685949087142944, 48)
(60.20693016052246, 46)
(60.725181102752686, 69)
(61.245458126068115, 84)
(61.77469515800476, 82)
(62.293859004974365, 45)
(62.82090902328491, 13)
(63.33538603782654, 4)
(63.86006498336792, 9)
(64.37744903564453, 27)
(64.89490795135498, 44)
(65.41671109199524, 69)
(65.93988800048828, 82)
(66.46608996391296, 34)
(66.9892590045929, 11)
(67.51043200492859, 10)
(68.03154516220093, 9)
(68.55875897407532, 4)
(69.09403705596924, 0)
(69.61223602294922, 0)
(70.13333702087402, 5)
(70.65737700462341, 2)
(71.18569993972778, 9)
(71.70868015289307, 4)
(72.22649693489075, 13)
(72.74193000793457, 23)
(73.25589609146118, 11)
(73.77269911766052, 13)
(74.298171043396, 10)
(74.82214999198914, 16)
(75.3404369354248, 39)
(75.84865713119507, 12)
(76.37120795249939, 6)
(76.89019393920898, 44)
(77.39805793762207, 44)
(77.92974305152893, 50)
(78.44735217094421, 10)
(78.9689691066742, 4)
(79.48860311508179, 4)
(80.00827503204346, 18)
(80.52192902565002, 40)
(81.04329800605774, 52)
(81.57137393951416, 38)
(82.09723210334778, 33)
(82.66613698005676, 47)
(83.19959902763367, 61)
(83.72058701515198, 83)
(84.24731016159058, 58)
(84.7679979801178, 97)
(85.2802939414978, 86)
(85.80981206893921, 68)
(86.32615804672241, 48)
(86.84263896942139, 53)
(87.35566401481628, 47)
(87.8730821609497, 72)
(88.38520407676697, 127)
(88.90202307701111, 173)
(89.44107413291931, 158)
(89.9714879989624, 122)
(90.49070811271667, 126)
(90.99918699264526, 53)
(91.52549409866333, 19)
(92.03441500663757, 9)
(92.5817141532898, 10)
(93.1096739768982, 6)
(93.62389016151428, 12)
(94.15235805511475, 10)
(94.67470598220825, 6)
(95.18990015983582, 6)
(95.71868515014648, 4)
(96.23626399040222, 2)
(96.7598249912262, 9)
(97.2804000377655, 2)
(97.80714011192322, 2)
(98.32900500297546, 14)
(98.85120296478271, 4)
(99.3922929763794, 14)
(99.90988612174988, 5)
(100.42894196510315, 4)
(100.94951915740967, 13)
(101.4716169834137, 39)
(101.99366617202759, 10)
(102.51271295547485, 5)
(103.05394315719604, 5)
(103.58515810966492, 52)
(104.11290216445923, 62)
(104.62793397903442, 46)
(105.15193915367126, 48)
(105.67593312263489, 63)
(106.1952919960022, 95)
(106.7213830947876, 93)
(107.23119497299194, 109)
(107.7393729686737, 132)
(108.28024411201477, 105)
(108.79361915588379, 86)
(109.32188510894775, 93)
(109.84529399871826, 86)
(110.37063097953796, 129)
(110.89779615402222, 141)
(111.43743014335632, 150)
(111.95773005485535, 148)
(112.4819450378418, 141)
(112.99539303779602, 180)
(113.51259899139404, 109)
(114.02455496788025, 88)
(114.54880595207214, 83)
(115.06665110588074, 138)
(115.59564113616943, 167)
(116.10602903366089, 176)
(116.6261031627655, 144)
(117.14554905891418, 99)
(117.65983200073242, 149)
(118.19667506217957, 161)
(118.71348309516907, 92)
(119.25430011749268, 275)
(119.76225209236145, 195)
(120.29039716720581, 239)
(120.82600116729736, 333)
(121.3375780582428, 355)
(121.86855506896973, 157)
(122.38274002075195, 206)
(122.92192912101746, 217)
(123.43421411514282, 131)
(123.95369911193848, 130)
(124.4799530506134, 88)
(124.99633812904358, 75)
(125.52173113822937, 88)
(126.04708409309387, 116)
(126.57853507995605, 86)
(127.09589195251465, 86)
(127.61824297904968, 81)
(128.1456379890442, 87)
(128.67566204071045, 99)
(129.20652604103088, 119)
(129.73890805244446, 138)
(130.25997614860535, 104)
(130.7976779937744, 119)
(131.3161380290985, 91)
(131.8555600643158, 71)
(132.3759000301361, 50)
(132.90831208229065, 46)
(133.42334914207458, 116)
(133.98355913162231, 149)
(134.50112795829773, 167)
(135.01974415779114, 151)
(135.55171513557434, 164)
(136.06333899497986, 130)
(136.59571194648743, 129)
(137.117604970932, 88)
(137.6345410346985, 88)
(138.1558289527893, 85)
(138.67295002937317, 75)
(139.19532012939453, 84)
(139.70982003211975, 94)
(140.2364821434021, 102)
(140.75345015525818, 84)
(141.27896094322205, 82)
(141.79585003852844, 66)
(142.32707595825195, 88)
(142.85688400268555, 82)
(143.3723440170288, 91)
(143.89642715454102, 83)
(144.41343593597412, 91)
(144.94761610031128, 57)
(145.468652009964, 48)
(145.9916570186615, 63)
(146.51321816444397, 48)
(147.03751707077026, 45)
(147.55657815933228, 42)
(148.07305216789246, 60)
(148.6102111339569, 65)
(149.12551403045654, 51)
(149.64271116256714, 49)
(150.1796350479126, 44)
(150.69908905029297, 48)
(151.23493599891663, 43)
(151.75354599952698, 41)
(152.27689814567566, 41)
(152.79280614852905, 41)
(153.31384897232056, 40)
(153.83193397521973, 41)
(154.36197996139526, 52)
(154.86981511116028, 49)
(155.3926510810852, 47)
(155.91770815849304, 44)
(156.44456696510315, 46)
(156.9819540977478, 43)
(157.50189995765686, 42)
(158.0179581642151, 45)
(158.54005408287048, 44)
(159.06038308143616, 42)
(159.58423614501953, 54)
(160.15126013755798, 90)
(160.6992471218109, 101)
(161.2152121067047, 122)
(161.73639798164368, 83)
(162.2576551437378, 97)
(162.7890031337738, 87)
(163.30999302864075, 93)
(163.82019114494324, 88)
(164.35994815826416, 64)
(164.89437794685364, 33)
(165.42226600646973, 9)
(165.95516800880432, 13)
(166.47480511665344, 9)
(166.9962649345398, 7)
(167.52074003219604, 9)
(168.03536415100098, 4)
(168.56666612625122, 3)
(169.08628797531128, 2)
(169.6108591556549, 8)
(170.12390804290771, 2)
(170.6484911441803, 2)
(171.16816401481628, 2)
(171.68939113616943, 30)
(172.21070194244385, 45)
(172.73420596122742, 82)
(173.26711916923523, 113)
(173.80468106269836, 91)
(174.31151509284973, 86)
(174.87314105033875, 83)
(175.42943716049194, 49)
(175.9763219356537, 33)
(176.49880003929138, 6)
(177.01865410804749, 46)
(177.5412471294403, 65)
(178.06119108200073, 48)
(178.5759379863739, 7)
(179.12504696846008, 6)
(179.66960096359253, 5)
(180.20965099334717, 3)
(180.73695397377014, 7)
(181.24722695350647, 2)
(181.75969314575195, 8)
(182.28053212165833, 10)
(182.79086709022522, 6)
(183.32223796844482, 24)
(183.84227800369263, 28)
(184.39618396759033, 11)
(184.92911410331726, 8)
(185.44139099121094, 14)
(185.97655510902405, 11)
(186.50289702415466, 3)
(187.02197408676147, 12)
(187.55846095085144, 43)
(188.07617497444153, 47)
(188.65399408340454, 106)
(189.1927330493927, 88)
(189.71163201332092, 79)
(190.26705813407898, 100)
(190.78360104560852, 132)
(191.299644947052, 116)
(191.82023906707764, 145)
(192.35184407234192, 91)
(192.87295007705688, 53)
(193.40519309043884, 50)
(193.95290803909302, 48)
(194.48122096061707, 16)
(195.00284695625305, 5)
(195.52949404716492, 6)
(196.061105966568, 51)
(196.57519102096558, 48)
(197.10967707633972, 44)
(197.64742612838745, 43)
(198.1759650707245, 43)
(198.6988389492035, 76)
(199.2613251209259, 82)
(199.7766981124878, 84)
(200.299134016037, 95)
(200.84697198867798, 133)
(201.41342902183533, 130)
(201.93074011802673, 123)
(202.4520561695099, 93)
(202.9909200668335, 80)
(203.51135110855103, 33)
(204.0605001449585, 8)
(204.597403049469, 28)
(205.14136695861816, 58)
(205.67313814163208, 49)
(206.2066831588745, 69)
(206.73638606071472, 51)
(207.26606607437134, 66)
(207.81276106834412, 72)
(208.35782504081726, 91)
(208.87246704101562, 84)
(209.39226913452148, 55)
(209.90783095359802, 42)
(210.4277400970459, 62)
(210.9616460800171, 47)
(211.4998869895935, 15)
(212.03724098205566, 4)
(212.56422400474548, 4)
(213.09268999099731, 19)
(213.6250569820404, 24)
(214.16762495040894, 48)
(214.69925904273987, 51)
(215.22145795822144, 41)
(215.7472140789032, 62)
(216.2806589603424, 86)
(216.8113989830017, 52)
(217.3583061695099, 60)
(217.89312505722046, 46)
(218.43027305603027, 51)
(218.96154594421387, 62)
(219.51645612716675, 76)
(220.05782008171082, 74)
(220.6017551422119, 11)
(221.13981699943542, 8)
(221.65854907035828, 8)
(222.18388509750366, 5)
(222.70751214027405, 2)
(223.2310860157013, 0)
(223.76427102088928, 28)
(224.322772026062, 51)
(224.83669996261597, 81)
(225.3635311126709, 122)
(225.88233399391174, 111)
(226.39191794395447, 160)
(226.90743207931519, 85)
(227.42944502830505, 65)
(227.94832396507263, 47)
(228.47034001350403, 87)
(228.9977560043335, 91)
(229.5181541442871, 58)
(230.0383870601654, 45)
(230.56386399269104, 46)
(231.07955193519592, 44)
(231.59940910339355, 73)
(232.13019514083862, 90)
(232.65567111968994, 130)
(233.2007851600647, 125)
(233.71066308021545, 100)
(234.24018597602844, 93)
(234.76956510543823, 93)
(235.29208707809448, 49)
(235.8111650943756, 48)
(236.32512497901917, 47)
(236.86049103736877, 47)
(237.3909740447998, 88)
(237.91510796546936, 115)
(238.43330597877502, 116)
(238.97086715698242, 81)
(239.4890570640564, 51)
(240.0190019607544, 47)
(240.53807997703552, 31)
(241.0587170124054, 5)
(241.58408403396606, 3)
(242.09758400917053, 3)
(242.6284999847412, 8)
(243.14911794662476, 2)
(243.67290997505188, 31)
