['s5', '192.240.10.1', 9.840926170349121, 1654153815.828953, 'hit']
['s5', '192.240.10.1', 10.171959161758423, 1654153816.159985, 'hit']
['s5', '192.240.10.2', 10.425518035888672, 1654153816.413544, 'hit']
['s5', '192.240.10.1', 10.49700403213501, 1654153816.48503, 'hit']
['s5', '192.240.10.2', 10.6617751121521, 1654153816.649801, 'hit']
['s5', '192.240.10.1', 10.687819004058838, 1654153816.675845, 'hit']
['s5', '192.240.10.2', 11.020848035812378, 1654153817.008874, 'hit']
['s5', '192.240.10.2', 11.044209003448486, 1654153817.032235, 'hit']
['s5', '192.240.10.3', 11.160953998565674, 1654153817.14898, 'hit']
['s5', '192.240.10.1', 11.23992109298706, 1654153817.227948, 'hit']
['s5', '192.240.10.3', 11.55610203742981, 1654153817.544129, 'hit']
['s5', '192.240.10.2', 11.636105060577393, 1654153817.624132, 'hit']
['s5', '192.240.10.3', 11.676757097244263, 1654153817.664784, 'hit']
['s5', '192.240.10.2', 11.765197992324829, 1654153817.753224, 'hit']
['s5', '192.240.10.3', 12.163748979568481, 1654153818.151776, 'hit']
['s5', '192.240.10.2', 12.241803169250488, 1654153818.22983, 'hit']
['s5', '192.240.10.3', 12.278590202331543, 1654153818.266616, 'hit']
['s5', '192.240.10.2', 12.331386089324951, 1654153818.319412, 'hit']
['s5', '192.240.10.3', 12.788859128952026, 1654153818.776885, 'hit']
['s5', '192.240.10.1', 12.863037109375, 1654153818.851064, 'hit']
['s5', '192.240.10.1', 12.955826044082642, 1654153818.943852, 'hit']
['s5', '192.240.10.4', 13.286993026733398, 1654153819.275019, 'hit']
['s5', '192.240.10.4', 13.364901065826416, 1654153819.352927, 'hit']
['s5', '192.240.10.1', 13.403321981430054, 1654153819.391348, 'hit']
['s5', '192.240.10.4', 13.437400102615356, 1654153819.425426, 'hit']
['s5', '192.240.10.5', 13.685192108154297, 1654153819.673218, 'hit']
['s5', '192.240.10.5', 13.861515998840332, 1654153819.849542, 'hit']
['s5', '192.240.10.4', 13.90339207649231, 1654153819.891419, 'hit']
['s5', '192.240.10.3', 13.98333215713501, 1654153819.971358, 'hit']
['s5', '192.240.10.2', 14.04299521446228, 1654153820.031024, 'hit']
['s5', '192.240.10.4', 14.14415717124939, 1654153820.132183, 'hit']
['s5', '192.240.10.5', 14.348757028579712, 1654153820.336822, 'hit']
['s5', '192.240.10.5', 14.46092414855957, 1654153820.44895, 'hit']
['s5', '192.240.10.4', 14.576014995574951, 1654153820.564042, 'hit']
