['s1', '192.0.10.10', 11.404501914978027, 1654153817.39081, 'hit']
['s1', '192.0.10.10', 11.4389967918396, 1654153817.425306, 'hit']
['s1', '192.0.10.10', 11.94736099243164, 1654153817.933669, 'hit']
['s1', '192.0.10.10', 12.050460815429688, 1654153818.03677, 'hit']
['s1', '192.0.10.10', 12.555357933044434, 1654153818.541666, 'hit']
['s1', '192.0.10.10', 13.141891956329346, 1654153819.128201, 'hit']
['s1', '192.0.10.10', 13.222834825515747, 1654153819.209144, 'hit']
['s1', '192.0.10.10', 13.774142980575562, 1654153819.760451, 'hit']
['s1', '192.0.10.10', 13.826740980148315, 1654153819.813049, 'hit']
['s1', '192.240.10.1', 14.101465940475464, 1654153820.087775, 'hit']
['s1', '192.0.10.10', 14.371563911437988, 1654153820.357872, 'hit']
['s1', '192.0.10.10', 14.446914911270142, 1654153820.433223, 'hit']
['s1', '192.240.10.2', 14.655049800872803, 1654153820.641359, 'hit']
['s1', '192.240.10.1', 14.692185878753662, 1654153820.678495, 'hit']
['s1', '192.240.10.105', 14.77017879486084, 1654153820.756488, 'hit']
['s1', '192.0.10.10', 15.006529808044434, 1654153820.992839, 'hit']
['s1', '192.0.10.10', 15.056720972061157, 1654153821.04303, 'hit']
['s1', '192.0.10.9', 15.14814281463623, 1654153821.134452, 'hit']
['s1', '192.240.10.2', 15.263393878936768, 1654153821.249702, 'hit']
['s1', '192.240.10.1', 15.371473789215088, 1654153821.357782, 'hit']
['s1', '192.0.10.8', 15.398962020874023, 1654153821.385271, 'hit']
['s1', '192.0.10.6', 15.510109901428223, 1654153821.496419, 'hit']
['s1', '192.0.10.10', 15.634522914886475, 1654153821.620832, 'hit']
['s1', '192.0.10.9', 15.743574857711792, 1654153821.729884, 'hit']
['s1', '192.240.10.4', 15.796638011932373, 1654153821.782947, 'hit']
['s1', '192.0.10.9', 15.83859395980835, 1654153821.824902, 'hit']
['s1', '192.0.10.10', 15.915798902511597, 1654153821.902108, 'hit']
['s1', '192.0.10.8', 16.02715492248535, 1654153822.013464, 'hit']
['s1', '192.0.10.6', 16.08627700805664, 1654153822.072585, 'hit']
['s1', '192.0.10.10', 16.237186908721924, 1654153822.223495, 'hit']
['s1', '192.0.10.9', 16.314399003982544, 1654153822.300707, 'hit']
['s1', '192.240.10.4', 16.35072684288025, 1654153822.337035, 'hit']
['s1', '192.240.10.3', 16.475619792938232, 1654153822.461929, 'hit']
['s1', '192.240.10.1', 16.56155490875244, 1654153822.547863, 'hit']
['s1', '192.0.10.7', 16.697340965270996, 1654153822.68365, 'hit']
['s1', '192.0.10.10', 16.7823429107666, 1654153822.768651, 'hit']
['s1', '192.0.10.10', 16.898966789245605, 1654153822.885276, 'hit']
['s1', '192.240.10.4', 16.985363960266113, 1654153822.971673, 'hit']
['s1', '192.240.10.2', 17.10622501373291, 1654153823.092533, 'hit']
['s1', '192.0.10.8', 17.198102951049805, 1654153823.184411, 'hit']
['s1', '192.0.10.6', 17.335664987564087, 1654153823.321974, 'hit']
['s1', '192.240.1.1', 17.414392948150635, 1654153823.400701, 'hit']
['s1', '192.0.10.9', 17.503278017044067, 1654153823.489586, 'hit']
['s1', '192.240.10.4', 17.53270387649536, 1654153823.519012, 'hit']
['s1', '192.240.10.3', 17.572019815444946, 1654153823.558328, 'hit']
['s1', '192.240.10.1', 17.689586877822876, 1654153823.675895, 'hit']
['s1', '192.0.10.8', 17.7290678024292, 1654153823.715377, 'hit']
['s1', '192.0.10.7', 17.78390884399414, 1654153823.770217, 'hit']
['s1', '192.240.10.5', 17.940640926361084, 1654153823.92695, 'hit']
['s1', '192.0.10.10', 18.020793914794922, 1654153824.007103, 'hit']
['s1', '192.0.10.9', 18.06576180458069, 1654153824.052071, 'hit']
['s1', '192.240.10.4', 18.187102794647217, 1654153824.173412, 'hit']
['s1', '192.240.10.2', 18.279290914535522, 1654153824.265599, 'hit']
['s1', '192.0.10.8', 18.4011549949646, 1654153824.387463, 'hit']
['s1', '192.0.10.6', 18.487594842910767, 1654153824.473904, 'hit']
['s1', '192.0.10.10', 18.638803958892822, 1654153824.625112, 'hit']
['s1', '192.0.10.9', 18.739293813705444, 1654153824.725602, 'hit']
['s1', '192.240.10.3', 18.89800000190735, 1654153824.884309, 'hit']
['s1', '192.240.10.1', 18.99749994277954, 1654153824.983808, 'hit']
['s1', '192.0.10.7', 19.08342480659485, 1654153825.069733, 'hit']
['s1', '192.240.10.5', 19.189965963363647, 1654153825.176274, 'hit']
['s1', '192.0.10.10', 19.212467908859253, 1654153825.198776, 'hit']
['s1', '192.0.10.10', 19.32546901702881, 1654153825.311778, 'hit']
['s1', '192.240.10.4', 19.39403200149536, 1654153825.38034, 'hit']
['s1', '192.240.10.3', 19.444397926330566, 1654153825.430749, 'hit']
['s1', '192.240.10.102', 19.481695890426636, 1654153825.468005, 'hit']
['s1', '192.240.10.2', 19.54685878753662, 1654153825.533167, 'hit']
['s1', '192.240.10.1', 19.596486806869507, 1654153825.582795, 'hit']
['s1', '192.0.10.8', 19.660152912139893, 1654153825.646462, 'hit']
['s1', '192.0.10.6', 19.78651785850525, 1654153825.772826, 'hit']
['s1', '192.0.10.10', 19.88637089729309, 1654153825.872679, 'hit']
['s1', '192.0.10.10', 19.928526878356934, 1654153825.914835, 'hit']
['s1', '192.0.10.9', 20.049843788146973, 1654153826.036152, 'hit']
['s1', '192.240.10.4', 20.077602863311768, 1654153826.063911, 'hit']
['s1', '192.240.10.3', 20.16263484954834, 1654153826.148945, 'hit']
['s1', '192.240.10.1', 20.28551483154297, 1654153826.271824, 'hit']
['s1', '192.0.10.7', 20.373881816864014, 1654153826.36019, 'hit']
['s1', '192.0.10.6', 20.434029817581177, 1654153826.420339, 'hit']
['s1', '192.240.10.5', 20.5155668258667, 1654153826.501875, 'hit']
['s1', '192.0.10.10', 20.598066806793213, 1654153826.584375, 'hit']
['s1', '192.0.10.9', 20.64355778694153, 1654153826.629867, 'hit']
['s1', '192.240.10.4', 20.746887922286987, 1654153826.733196, 'hit']
['s1', '192.240.10.2', 20.81886386871338, 1654153826.805172, 'hit']
['s1', '192.240.10.1', 20.847177982330322, 1654153826.833487, 'hit']
['s1', '192.0.10.8', 20.95384979248047, 1654153826.940158, 'hit']
['s1', '192.0.10.6', 21.03728985786438, 1654153827.023599, 'hit']
['s1', '192.0.10.10', 21.150746822357178, 1654153827.137056, 'hit']
['s1', '192.0.10.9', 21.226655960083008, 1654153827.212964, 'hit']
['s1', '192.240.10.3', 21.365988969802856, 1654153827.352297, 'hit']
['s1', '192.240.10.1', 21.46300983428955, 1654153827.449318, 'hit']
['s1', '192.0.10.8', 21.495551824569702, 1654153827.48186, 'hit']
['s1', '192.0.10.7', 21.6352379322052, 1654153827.621547, 'hit']
['s1', '192.240.10.5', 21.702890872955322, 1654153827.689199, 'hit']
['s1', '192.240.10.102', 21.76408886909485, 1654153827.750397, 'hit']
['s1', '192.0.10.10', 21.843527793884277, 1654153827.829836, 'hit']
['s1', '192.240.10.102', 21.8975989818573, 1654153827.883907, 'hit']
['s1', '192.240.10.3', 21.95413088798523, 1654153827.940439, 'hit']
['s1', '192.240.10.2', 22.062740802764893, 1654153828.04905, 'hit']
['s1', '192.240.10.104', 22.110515832901, 1654153828.096824, 'hit']
['s1', '192.0.10.6', 22.281227827072144, 1654153828.267536, 'hit']
['s1', '192.240.10.2', 22.391196966171265, 1654153828.377505, 'hit']
['s1', '192.0.10.9', 22.49850082397461, 1654153828.48481, 'hit']
['s1', '192.240.10.3', 22.592273950576782, 1654153828.578582, 'hit']
['s1', '192.240.10.2', 22.625592947006226, 1654153828.611901, 'hit']
['s1', '192.240.10.1', 22.71673893928528, 1654153828.703048, 'hit']
['s1', '192.0.10.7', 22.823864936828613, 1654153828.810174, 'hit']
['s1', '192.0.10.6', 22.86240792274475, 1654153828.848716, 'hit']
['s1', '192.240.10.5', 22.96455979347229, 1654153828.950869, 'hit']
['s1', '192.0.10.10', 23.046689987182617, 1654153829.032998, 'hit']
['s1', '192.0.10.9', 23.087146997451782, 1654153829.073455, 'hit']
['s1', '192.240.10.4', 23.19686985015869, 1654153829.183178, 'hit']
['s1', '192.240.10.2', 23.28479290008545, 1654153829.271101, 'hit']
['s1', '192.0.10.8', 23.434475898742676, 1654153829.420784, 'hit']
['s1', '192.0.10.6', 23.575249910354614, 1654153829.561559, 'hit']
['s1', '192.0.10.10', 23.67581295967102, 1654153829.662121, 'hit']
['s1', '192.0.10.9', 23.789966821670532, 1654153829.776302, 'hit']
['s1', '192.240.10.3', 23.886926889419556, 1654153829.873236, 'hit']
