['s3', '192.0.10.10', 8.835483074188232, 1654153814.822788, 'hit']
['s3', '192.0.10.10', 9.488810062408447, 1654153815.476114, 'hit']
['s3', '192.0.10.116', 9.533206939697266, 1654153815.520511, 'hit']
['s3', '192.0.10.10', 9.58170199394226, 1654153815.569007, 'hit']
['s3', '192.0.10.10', 10.194409132003784, 1654153816.181713, 'hit']
['s3', '192.0.10.10', 10.725588083267212, 1654153816.712892, 'hit']
['s3', '192.0.10.10', 10.795951128005981, 1654153816.783256, 'hit']
['s3', '192.0.10.10', 11.365181922912598, 1654153817.352486, 'hit']
['s3', '192.0.10.10', 11.386599063873291, 1654153817.373903, 'hit']
['s3', '192.0.10.6', 11.870918989181519, 1654153817.858223, 'hit']
['s3', '192.0.10.10', 11.945409059524536, 1654153817.932713, 'hit']
['s3', '192.0.10.10', 12.050189018249512, 1654153818.037493, 'hit']
['s3', '192.240.10.2', 12.257251977920532, 1654153818.244557, 'hit']
['s3', '192.0.10.6', 12.481672048568726, 1654153818.468976, 'hit']
['s3', '192.0.10.10', 12.575271129608154, 1654153818.562575, 'hit']
['s3', '192.240.10.2', 12.814459085464478, 1654153818.801764, 'hit']
['s3', '192.0.10.6', 13.060322999954224, 1654153819.047627, 'hit']
['s3', '192.0.10.10', 13.180529117584229, 1654153819.167833, 'hit']
['s3', '192.0.10.10', 13.240909099578857, 1654153819.228213, 'hit']
['s3', '192.240.10.2', 13.437716960906982, 1654153819.425021, 'hit']
['s3', '192.0.10.6', 13.645687103271484, 1654153819.632991, 'hit']
['s3', '192.0.10.10', 13.786149978637695, 1654153819.773455, 'hit']
['s3', '192.240.10.2', 14.014552116394043, 1654153820.001856, 'hit']
['s3', '192.0.10.8', 14.167843103408813, 1654153820.155148, 'hit']
['s3', '192.0.10.6', 14.288912057876587, 1654153820.276216, 'hit']
['s3', '192.0.10.10', 14.389153003692627, 1654153820.376458, 'hit']
['s3', '192.0.10.10', 14.497750997543335, 1654153820.485056, 'hit']
['s3', '192.240.10.2', 14.670130968093872, 1654153820.657435, 'hit']
['s3', '192.0.10.8', 14.811150074005127, 1654153820.798454, 'hit']
['s3', '192.0.10.6', 14.929129123687744, 1654153820.916433, 'hit']
