['s5', '192.240.10.1', 10.407621145248413, 1654154635.234358, 'hit']
['s5', '192.240.10.1', 10.689491033554077, 1654154635.516228, 'hit']
['s5', '192.240.10.1', 10.821904182434082, 1654154635.648641, 'hit']
['s5', '192.240.10.1', 11.07041597366333, 1654154635.897154, 'hit']
['s5', '192.240.10.3', 11.118165016174316, 1654154635.944902, 'hit']
['s5', '192.240.10.1', 11.244722127914429, 1654154636.07146, 'hit']
['s5', '192.240.10.1', 11.379326105117798, 1654154636.206063, 'hit']
['s5', '192.240.10.3', 11.537670135498047, 1654154636.364408, 'hit']
['s5', '192.240.10.5', 11.585283994674683, 1654154636.412022, 'hit']
['s5', '192.240.10.1', 11.665424108505249, 1654154636.492161, 'hit']
['s5', '192.240.10.3', 11.813093185424805, 1654154636.63983, 'hit']
['s5', '192.240.10.5', 11.870604038238525, 1654154636.697342, 'hit']
['s5', '192.240.10.1', 11.901746988296509, 1654154636.728485, 'hit']
['s5', '192.240.10.1', 11.992313146591187, 1654154636.819052, 'hit']
['s5', '192.240.10.4', 12.0814790725708, 1654154636.908216, 'hit']
['s5', '192.240.10.2', 12.166072130203247, 1654154636.992809, 'hit']
['s5', '192.240.10.5', 12.2276291847229, 1654154637.054366, 'hit']
['s5', '192.240.10.4', 12.360321044921875, 1654154637.18706, 'hit']
['s5', '192.240.10.5', 12.422197103500366, 1654154637.248935, 'hit']
['s5', '192.240.10.4', 12.454954147338867, 1654154637.281711, 'hit']
['s5', '192.240.10.3', 12.495098114013672, 1654154637.321836, 'hit']
['s5', '192.240.10.2', 12.550402164459229, 1654154637.37714, 'hit']
['s5', '192.240.10.4', 12.611829996109009, 1654154637.438567, 'hit']
['s5', '192.240.10.3', 12.703583002090454, 1654154637.53032, 'hit']
['s5', '192.240.10.5', 12.760830163955688, 1654154637.587568, 'hit']
['s5', '192.240.10.4', 12.993812084197998, 1654154637.820549, 'hit']
['s5', '192.240.10.3', 13.070538997650146, 1654154637.897276, 'hit']
['s5', '192.240.10.2', 13.129276990890503, 1654154637.956015, 'hit']
['s5', '192.240.10.4', 13.235660076141357, 1654154638.062398, 'hit']
['s5', '192.240.10.2', 13.33111310005188, 1654154638.15785, 'hit']
['s5', '192.240.10.5', 13.380892038345337, 1654154638.207629, 'hit']
['s5', '192.240.10.5', 13.427785158157349, 1654154638.254523, 'hit']
['s5', '192.240.10.4', 13.62868618965149, 1654154638.455425, 'hit']
['s5', '192.240.10.3', 13.681589126586914, 1654154638.508326, 'hit']
['s5', '192.240.10.2', 13.77986216545105, 1654154638.6066, 'hit']
['s5', '192.240.10.3', 13.907721996307373, 1654154638.734459, 'hit']
['s5', '192.240.10.5', 14.256927013397217, 1654154639.083664, 'hit']
['s5', '192.240.10.4', 14.326637029647827, 1654154639.153374, 'hit']
['s5', '192.240.10.3', 14.414644956588745, 1654154639.241383, 'hit']
['s5', '192.240.10.2', 14.569782018661499, 1654154639.396519, 'hit']
['s5', '192.240.10.5', 14.673851013183594, 1654154639.500588, 'hit']
['s5', '192.240.10.4', 14.97834300994873, 1654154639.805081, 'hit']
['s5', '192.240.10.2', 15.597705125808716, 1654154640.424443, 'hit']
['s5', '192.240.10.2', 16.23989200592041, 1654154641.066629, 'hit']
['s5', '192.240.10.2', 16.91223406791687, 1654154641.738971, 'hit']
['s5', '192.240.10.102', 24.611526012420654, 1654154649.438263, 'hit']
['s5', '192.240.10.102', 24.71071195602417, 1654154649.537449, 'hit']
['s5', '192.240.10.102', 25.751312017440796, 1654154650.57805, 'hit']
['s5', '192.240.10.102', 25.80746817588806, 1654154650.634205, 'hit']
['s5', '192.240.10.102', 25.88883113861084, 1654154650.715568, 'hit']
['s5', '192.240.10.102', 25.96219801902771, 1654154650.788935, 'hit']
['s5', '192.240.10.102', 27.234549045562744, 1654154652.061286, 'hit']
['s5', '192.240.10.102', 28.33483600616455, 1654154653.161574, 'hit']
['s5', '192.240.10.102', 28.472843170166016, 1654154653.299581, 'hit']
['s5', '192.240.1.2', 49.82750916481018, 1654154674.654247, 'hit']
['s5', '192.240.1.2', 51.21857714653015, 1654154676.045314, 'hit']
['s5', '192.240.1.2', 51.48218607902527, 1654154676.308923, 'hit']
['s5', '192.240.1.2', 52.18139314651489, 1654154677.00813, 'hit']
['s5', '192.240.1.2', 52.277273178100586, 1654154677.104011, 'hit']
['s5', '192.240.1.2', 52.430384159088135, 1654154677.257122, 'hit']
['s5', '192.240.1.2', 52.49797606468201, 1654154677.324713, 'hit']
['s5', '192.240.1.2', 53.862715005874634, 1654154678.689452, 'hit']
['s5', '192.240.1.2', 54.7397301197052, 1654154679.566467, 'hit']
