['s2', '192.240.2.2', 11.36001706123352, 'hit']
['s2', '192.240.2.2', 11.432098150253296, 'hit']
['s2', '192.240.2.5', 11.64151906967163, 'hit']
['s2', '192.0.2.8', 11.674807071685791, 'hit']
['s2', '192.0.2.10', 11.770023107528687, 'hit']
['s2', '192.240.10.102', 11.819661140441895, 'hit']
['s2', '192.240.2.2', 11.841719150543213, 'hit']
['s2', '192.0.10.10', 11.916701078414917, 'hit']
['s2', '192.240.2.1', 11.944833993911743, 'hit']
['s2', '192.240.2.5', 12.120051145553589, 'hit']
['s2', '192.0.2.8', 12.201917171478271, 'hit']
['s2', '192.0.2.10', 12.28911805152893, 'hit']
['s2', '192.240.2.2', 12.385781049728394, 'hit']
['s2', '192.240.2.2', 12.410079956054688, 'hit']
['s2', '192.240.2.1', 12.453045129776001, 'hit']
['s2', '192.0.2.6', 12.578492164611816, 'hit']
['s2', '192.0.2.7', 12.728865146636963, 'hit']
['s2', '192.0.2.9', 12.793049097061157, 'hit']
['s2', '192.240.2.2', 12.884902954101562, 'hit']
['s2', '192.240.2.4', 12.953339099884033, 'hit']
['s2', '192.240.2.3', 12.981543064117432, 'hit']
['s2', '192.0.2.6', 13.053975105285645, 'hit']
['s2', '192.240.2.5', 13.07746410369873, 'hit']
['s2', '192.0.2.7', 13.157457113265991, 'hit']
['s2', '192.240.2.2', 13.309913158416748, 'hit']
['s2', '192.240.2.2', 13.332749128341675, 'hit']
['s2', '192.240.2.1', 13.406177043914795, 'hit']
['s2', '192.0.2.8', 13.602365970611572, 'hit']
['s2', '192.240.10.102', 13.626775979995728, 'hit']
['s2', '192.0.2.10', 13.666115999221802, 'hit']
['s2', '192.0.10.10', 13.71786904335022, 'hit']
['s2', '192.240.2.2', 13.82229495048523, 'hit']
['s2', '192.240.2.4', 13.934756994247437, 'hit']
['s2', '192.0.2.6', 14.025426149368286, 'hit']
['s2', '192.240.2.5', 14.04573917388916, 'hit']
['s2', '192.0.2.7', 14.133682012557983, 'hit']
['s2', '192.0.2.9', 14.250252962112427, 'hit']
['s2', '192.240.2.2', 14.301406145095825, 'hit']
['s2', '192.240.2.2', 14.329458951950073, 'hit']
['s2', '192.240.2.1', 14.401118993759155, 'hit']
['s2', '192.240.2.3', 14.49042010307312, 'hit']
['s2', '192.0.2.8', 14.614591121673584, 'hit']
['s2', '192.0.2.10', 14.693603038787842, 'hit']
['s2', '192.240.2.2', 14.850069999694824, 'hit']
['s2', '192.240.2.4', 14.949793100357056, 'hit']
['s2', '192.0.2.6', 15.026506185531616, 'hit']
['s2', '192.240.2.5', 15.057322025299072, 'hit']
['s2', '192.0.2.7', 15.161720991134644, 'hit']
['s2', '192.0.2.9', 15.241871118545532, 'hit']
['s2', '192.240.2.2', 15.30631399154663, 'hit']
['s2', '192.240.2.1', 15.385071992874146, 'hit']
['s2', '192.240.2.3', 15.489879131317139, 'hit']
['s2', '192.240.10.102', 15.53777813911438, 'hit']
['s2', '192.0.10.10', 15.645004987716675, 'hit']
['s2', '192.0.2.10', 15.702744960784912, 'hit']
['s2', '192.0.2.9', 15.745238065719604, 'hit']
['s2', '192.240.2.1', 15.858389139175415, 'hit']
['s2', '192.240.2.4', 15.917709112167358, 'hit']
['s2', '192.0.2.6', 16.022539138793945, 'hit']
['s2', '192.0.2.8', 16.123191118240356, 'hit']
['s2', '192.0.2.7', 16.173357009887695, 'hit']
['s2', '192.0.2.10', 16.204941987991333, 'hit']
['s2', '192.240.2.2', 16.301398992538452, 'hit']
['s2', '192.240.2.2', 16.349265098571777, 'hit']
['s2', '192.240.2.4', 16.445674180984497, 'hit']
['s2', '192.0.2.6', 16.521748065948486, 'hit']
['s2', '192.0.2.8', 16.63078808784485, 'hit']
['s2', '192.0.2.7', 16.65260100364685, 'hit']
['s2', '192.240.2.2', 16.805657148361206, 'hit']
['s2', '192.240.2.1', 16.881745100021362, 'hit']
['s2', '192.240.2.5', 17.077620029449463, 'hit']
['s2', '192.0.2.10', 17.201704025268555, 'hit']
['s2', '192.0.2.9', 17.249117136001587, 'hit']
['s2', '192.240.2.2', 17.371446132659912, 'hit']
['s2', '192.240.10.102', 17.425995111465454, 'hit']
['s2', '192.240.2.4', 17.448915004730225, 'hit']
['s2', '192.0.10.10', 17.525848150253296, 'hit']
['s2', '192.0.2.8', 17.614111185073853, 'hit']
['s2', '192.0.2.7', 17.645382165908813, 'hit']
['s2', '192.240.2.2', 17.793305158615112, 'hit']
['s2', '192.240.2.2', 17.82631015777588, 'hit']
['s2', '192.240.2.1', 17.90612506866455, 'hit']
['s2', '192.240.2.5', 18.09436011314392, 'hit']
['s2', '192.0.2.10', 18.257338047027588, 'hit']
['s2', '192.240.2.2', 18.39027714729309, 'hit']
['s2', '192.240.2.4', 18.477802991867065, 'hit']
['s2', '192.240.2.3', 18.557754039764404, 'hit']
['s2', '192.0.2.6', 18.59073805809021, 'hit']
['s2', '192.0.2.8', 18.670078992843628, 'hit']
['s2', '192.0.2.7', 18.748789072036743, 'hit']
['s2', '192.0.2.9', 18.834225177764893, 'hit']
['s2', '192.240.2.2', 18.932825088500977, 'hit']
['s2', '192.240.2.3', 19.029179096221924, 'hit']
['s2', '192.0.2.6', 19.110226154327393, 'hit']
