['s5', '192.240.3.2', 22.144129037857056, 'hit']
['s5', '192.240.3.4', 22.805293083190918, 'hit']
['s5', '192.240.3.1', 23.383673191070557, 'hit']
['s5', '192.240.3.3', 23.499479055404663, 'hit']
['s5', '192.240.3.5', 23.651661157608032, 'hit']
['s5', '192.240.1.3', 23.795982122421265, 'hit']
['s5', '192.240.1.2', 24.226685047149658, 'hit']
['s5', '192.240.1.1', 24.33411717414856, 'hit']
['s5', '192.240.10.106', 24.450669050216675, 'hit']
['s5', '192.240.10.105', 24.54970622062683, 'hit']
['s5', '192.240.10.108', 24.64202904701233, 'hit']
['s5', '192.240.10.108', 24.68417716026306, 'hit']
['s5', '192.240.10.102', 24.778873205184937, 'hit']
['s5', '192.240.10.2', 24.947885036468506, 'hit']
['s5', '192.240.10.104', 25.023125171661377, 'hit']
['s5', '192.240.10.103', 25.13082718849182, 'hit']
['s5', '192.240.10.106', 25.235753059387207, 'hit']
['s5', '192.240.10.105', 25.37813711166382, 'hit']
['s5', '192.240.10.4', 25.423030138015747, 'hit']
['s5', '192.240.10.108', 25.49716806411743, 'hit']
['s5', '192.240.10.3', 25.6392240524292, 'hit']
['s5', '192.240.1.5', 25.780527114868164, 'hit']
['s5', '192.240.10.2', 25.852142095565796, 'hit']
['s5', '192.240.2.3', 26.02183222770691, 'hit']
['s5', '192.240.10.1', 26.084350109100342, 'hit']
['s5', '192.240.2.5', 26.134369134902954, 'hit']
['s5', '192.240.10.102', 26.284508228302002, 'hit']
['s5', '192.240.2.2', 26.423360109329224, 'hit']
['s5', '192.240.10.101', 26.501750230789185, 'hit']
['s5', '192.240.10.104', 26.62698721885681, 'hit']
['s5', '192.240.10.103', 26.741409063339233, 'hit']
['s5', '192.240.10.106', 26.82692003250122, 'hit']
['s5', '192.240.10.105', 26.93004822731018, 'hit']
['s5', '192.240.10.4', 27.012535095214844, 'hit']
['s5', '192.240.10.3', 27.132328033447266, 'hit']
['s5', '192.240.10.110', 27.207622051239014, 'hit']
['s5', '192.240.10.3', 27.285847187042236, 'hit']
['s5', '192.240.10.109', 27.410685062408447, 'hit']
['s5', '192.240.10.2', 27.531415224075317, 'hit']
['s5', '192.0.10.9', 27.570932149887085, 'hit']
['s5', '192.240.2.1', 27.75418210029602, 'hit']
['s5', '192.240.2.4', 27.821229219436646, 'hit']
['s5', '192.240.10.110', 27.978339195251465, 'hit']
['s5', '192.240.1.4', 28.0777530670166, 'hit']
['s5', '192.240.10.5', 28.625275135040283, 'hit']
['s5', '192.240.10.5', 28.679203033447266, 'hit']
['s5', '192.240.10.102', 28.764748096466064, 'hit']
['s5', '192.240.10.101', 28.88016414642334, 'hit']
['s5', '192.240.10.104', 29.03196406364441, 'hit']
['s5', '192.240.10.103', 29.16459012031555, 'hit']
['s5', '192.240.10.5', 29.395698070526123, 'hit']
['s5', '192.240.10.4', 29.54154109954834, 'hit']
['s5', '192.240.10.101', 29.589274168014526, 'hit']
['s5', '192.240.10.110', 29.63024401664734, 'hit']
['s5', '192.240.10.104', 29.738433122634888, 'hit']
['s5', '192.240.10.109', 29.84138011932373, 'hit']
['s5', '192.240.10.1', 30.102574110031128, 'hit']
['s5', '192.240.10.1', 30.172805070877075, 'hit']
['s5', '192.240.10.107', 30.237219095230103, 'hit']
['s5', '192.240.10.109', 30.410624027252197, 'hit']
['s5', '192.240.10.5', 31.02799105644226, 'hit']
['s5', '192.240.10.104', 31.123996019363403, 'hit']
['s5', '192.240.10.104', 31.294729232788086, 'hit']
['s5', '192.240.10.106', 31.33701515197754, 'hit']
['s5', '192.240.10.105', 31.435768127441406, 'hit']
['s5', '192.240.10.106', 31.5, 'hit']
['s5', '192.240.10.108', 31.581574201583862, 'hit']
['s5', '192.240.10.107', 31.709506034851074, 'hit']
['s5', '192.240.10.107', 31.821067094802856, 'hit']
['s5', '192.240.10.109', 31.92879009246826, 'hit']
['s5', '192.240.10.3', 32.00470209121704, 'hit']
['s5', '192.240.10.2', 32.2299530506134, 'hit']
['s5', '192.240.10.105', 32.29654502868652, 'hit']
['s5', '192.240.10.110', 32.63247203826904, 'hit']
['s5', '192.240.10.3', 32.8989691734314, 'hit']
['s5', '192.240.10.2', 33.19517707824707, 'hit']
['s5', '192.240.10.101', 33.40715503692627, 'hit']
['s5', '192.240.10.101', 33.593210220336914, 'hit']
['s5', '192.240.10.103', 33.6990180015564, 'hit']
['s5', '192.240.10.106', 33.85712814331055, 'hit']
['s5', '192.240.10.105', 34.03207015991211, 'hit']
['s5', '192.240.10.108', 34.17399716377258, 'hit']
['s5', '192.240.10.101', 34.28966021537781, 'hit']
['s5', '192.240.10.4', 34.34381604194641, 'hit']
['s5', '192.240.10.109', 34.42905306816101, 'hit']
['s5', '192.240.10.103', 34.58214211463928, 'hit']
['s5', '192.240.10.1', 34.98787522315979, 'hit']
['s5', '192.240.2.4', 35.129271030426025, 'hit']
['s5', '192.240.10.4', 35.17878818511963, 'hit']
['s5', '192.0.1.9', 35.24932408332825, 'hit']
['s5', '192.240.10.3', 35.365814208984375, 'hit']
['s5', '192.240.10.2', 35.593207120895386, 'hit']
['s5', '192.240.10.5', 35.764679193496704, 'hit']
['s5', '192.240.10.1', 35.85468411445618, 'hit']
['s5', '192.240.10.104', 35.95716118812561, 'hit']
['s5', '192.0.2.8', 36.00346517562866, 'hit']
['s5', '192.240.10.105', 36.09224009513855, 'hit']
['s5', '192.240.3.1', 36.20893311500549, 'hit']
['s5', '192.240.10.102', 36.3381872177124, 'hit']
['s5', '192.240.10.110', 36.48065400123596, 'hit']
['s5', '192.240.10.4', 36.57464909553528, 'hit']
['s5', '192.240.10.104', 36.697530031204224, 'hit']
['s5', '192.240.10.3', 36.803919076919556, 'hit']
['s5', '192.240.10.106', 36.90317511558533, 'hit']
['s5', '192.240.10.2', 37.04083609580994, 'hit']
['s5', '192.240.10.108', 37.17447304725647, 'hit']
['s5', '192.240.10.107', 37.24817609786987, 'hit']
['s5', '192.240.10.110', 37.35834622383118, 'hit']
['s5', '192.240.10.109', 37.48309016227722, 'hit']
['s5', '192.240.10.102', 37.59555220603943, 'hit']
['s5', '192.240.10.103', 38.07197308540344, 'hit']
['s5', '192.240.10.103', 38.181066036224365, 'hit']
['s5', '192.240.10.106', 38.2927770614624, 'hit']
['s5', '192.240.10.105', 38.38166117668152, 'hit']
['s5', '192.240.10.110', 38.63763904571533, 'hit']
['s5', '192.240.10.109', 38.74808311462402, 'hit']
['s5', '192.240.10.109', 38.83655619621277, 'hit']
['s5', '192.240.10.101', 38.996270179748535, 'hit']
['s5', '192.240.10.103', 39.1824951171875, 'hit']
['s5', '192.240.10.3', 39.22269916534424, 'hit']
['s5', '192.240.10.105', 39.3905131816864, 'hit']
['s5', '192.240.10.1', 39.61098122596741, 'hit']
['s5', '192.240.10.4', 40.06076407432556, 'hit']
['s5', '192.240.10.101', 40.22329020500183, 'hit']
['s5', '192.240.10.104', 40.27096199989319, 'hit']
['s5', '192.240.1.4', 40.3532600402832, 'hit']
['s5', '192.240.10.5', 40.451306104660034, 'hit']
['s5', '192.240.10.2', 40.47799205780029, 'hit']
['s5', '192.240.10.108', 40.68905305862427, 'hit']
['s5', '192.240.10.107', 40.84643006324768, 'hit']
['s5', '192.240.10.110', 40.996716022491455, 'hit']
['s5', '192.240.10.102', 41.090235233306885, 'hit']
['s5', '192.240.10.4', 41.34473514556885, 'hit']
['s5', '192.240.10.5', 41.595415115356445, 'hit']
['s5', '192.240.10.105', 41.66240215301514, 'hit']
['s5', '192.240.10.108', 41.76557111740112, 'hit']
['s5', '192.240.10.107', 41.89724111557007, 'hit']
['s5', '192.240.10.110', 42.005858182907104, 'hit']
['s5', '192.240.10.109', 42.134775161743164, 'hit']
['s5', '192.240.10.101', 42.42994999885559, 'hit']
['s5', '192.240.10.102', 42.53438901901245, 'hit']
['s5', '192.240.10.103', 42.631869077682495, 'hit']
['s5', '192.240.10.3', 42.75007700920105, 'hit']
['s5', '192.240.10.105', 42.823291063308716, 'hit']
['s5', '192.240.10.2', 42.90804314613342, 'hit']
['s5', '192.240.10.106', 43.03464603424072, 'hit']
['s5', '192.240.10.1', 43.18098521232605, 'hit']
['s5', '192.240.10.108', 43.26379919052124, 'hit']
['s5', '192.240.10.102', 43.40670609474182, 'hit']
['s5', '192.240.10.110', 43.496602058410645, 'hit']
['s5', '192.240.2.3', 43.66839408874512, 'hit']
['s5', '192.240.10.103', 43.792240142822266, 'hit']
['s5', '192.240.1.1', 43.896788120269775, 'hit']
['s5', '192.240.10.4', 44.03294801712036, 'hit']
['s5', '192.240.10.5', 44.10633206367493, 'hit']
['s5', '192.240.10.108', 44.194212198257446, 'hit']
['s5', '192.240.10.2', 44.269280195236206, 'hit']
['s5', '192.240.10.2', 44.51246619224548, 'hit']
['s5', '192.240.10.1', 44.72819805145264, 'hit']
['s5', '192.240.10.104', 44.942657232284546, 'hit']
['s5', '192.240.10.4', 44.99596405029297, 'hit']
['s5', '192.240.10.106', 45.132896184921265, 'hit']
['s5', '192.240.10.104', 45.20299005508423, 'hit']
['s5', '192.240.10.103', 45.29319906234741, 'hit']
['s5', '192.240.10.107', 45.497722148895264, 'hit']
['s5', '192.240.10.109', 45.69729399681091, 'hit']
['s5', '192.240.10.101', 45.931610107421875, 'hit']
['s5', '192.240.10.104', 46.01421308517456, 'hit']
['s5', '192.240.10.106', 46.24394702911377, 'hit']
['s5', '192.240.10.105', 46.33329200744629, 'hit']
['s5', '192.240.10.3', 46.44525408744812, 'hit']
['s5', '192.240.10.3', 46.57968020439148, 'hit']
['s5', '192.240.10.110', 46.64726710319519, 'hit']
['s5', '192.0.10.116', 46.699061155319214, 'hit']
['s5', '192.240.10.109', 46.775206089019775, 'hit']
['s5', '192.240.10.1', 46.875455141067505, 'hit']
['s5', '192.240.10.1', 47.04162907600403, 'hit']
['s5', '192.240.10.102', 47.13060903549194, 'hit']
['s5', '192.240.10.103', 47.297123193740845, 'hit']
['s5', '192.240.10.104', 47.4607150554657, 'hit']
['s5', '192.240.10.103', 47.579448223114014, 'hit']
['s5', '192.240.10.106', 47.675557136535645, 'hit']
['s5', '192.240.10.2', 47.77079510688782, 'hit']
['s5', '192.240.10.110', 47.86969017982483, 'hit']
['s5', '192.240.10.1', 47.93016219139099, 'hit']
['s5', '192.240.10.102', 47.99696707725525, 'hit']
['s5', '192.240.10.101', 48.11043310165405, 'hit']
['s5', '192.240.10.104', 48.2704701423645, 'hit']
['s5', '192.240.10.106', 48.42079305648804, 'hit']
['s5', '192.240.10.105', 48.49381422996521, 'hit']
['s5', '192.240.10.108', 48.64934206008911, 'hit']
['s5', '192.240.10.107', 48.74727511405945, 'hit']
['s5', '192.240.10.110', 48.8319571018219, 'hit']
['s5', '192.240.10.109', 49.37140607833862, 'hit']
['s5', '192.240.10.2', 49.4685001373291, 'hit']
['s5', '192.240.10.101', 49.802027225494385, 'hit']
['s5', '192.240.10.4', 50.03658103942871, 'hit']
['s5', '192.240.10.106', 50.060195207595825, 'hit']
['s5', '192.240.10.105', 50.19707918167114, 'hit']
['s5', '192.240.10.3', 50.28459119796753, 'hit']
['s5', '192.240.10.105', 50.412283182144165, 'hit']
['s5', '192.240.10.102', 50.5190851688385, 'hit']
['s5', '192.240.10.109', 50.61868619918823, 'hit']
['s5', '192.240.10.101', 50.73233222961426, 'hit']
['s5', '192.240.10.104', 50.842350006103516, 'hit']
['s5', '192.240.10.103', 50.95251822471619, 'hit']
['s5', '192.240.10.106', 51.069634199142456, 'hit']
['s5', '192.240.10.105', 51.16906404495239, 'hit']
['s5', '192.240.10.108', 51.27875518798828, 'hit']
['s5', '192.240.10.107', 51.37626814842224, 'hit']
['s5', '192.240.10.4', 51.475388050079346, 'hit']
['s5', '192.240.10.109', 51.586127042770386, 'hit']
['s5', '192.240.10.3', 51.66639709472656, 'hit']
['s5', '192.240.10.2', 51.89465618133545, 'hit']
['s5', '192.240.10.102', 51.97014307975769, 'hit']
['s5', '192.240.10.1', 52.10938501358032, 'hit']
['s5', '192.240.10.104', 52.20175218582153, 'hit']
['s5', '192.240.10.101', 52.24563908576965, 'hit']
['s5', '192.240.10.103', 52.29878115653992, 'hit']
['s5', '192.240.10.4', 52.38031220436096, 'hit']
['s5', '192.240.10.106', 52.47971200942993, 'hit']
['s5', '192.240.10.105', 52.529234170913696, 'hit']
['s5', '192.240.10.3', 52.5974760055542, 'hit']
['s5', '192.240.10.108', 52.65870809555054, 'hit']
['s5', '192.240.10.2', 52.77498412132263, 'hit']
['s5', '192.240.10.109', 52.905109167099, 'hit']
['s5', '192.240.2.4', 52.99741005897522, 'hit']
['s5', '192.240.10.109', 53.13239908218384, 'hit']
['s5', '192.240.10.110', 53.68975210189819, 'hit']
['s5', '192.240.10.109', 53.7892370223999, 'hit']
['s5', '192.240.10.4', 53.92680215835571, 'hit']
['s5', '192.240.10.3', 54.160112142562866, 'hit']
['s5', '192.240.10.1', 54.655046224594116, 'hit']
['s5', '192.240.10.4', 54.81817412376404, 'hit']
['s5', '192.240.1.1', 54.989450216293335, 'hit']
['s5', '192.240.10.105', 55.06128811836243, 'hit']
['s5', '192.240.10.110', 55.14655518531799, 'hit']
['s5', '192.240.10.2', 55.267919063568115, 'hit']
['s5', '192.240.10.107', 55.28890609741211, 'hit']
['s5', '192.240.10.101', 55.3611900806427, 'hit']
['s5', '192.240.10.110', 55.42721700668335, 'hit']
['s5', '192.240.10.1', 55.48910212516785, 'hit']
['s5', '192.240.10.5', 55.58317017555237, 'hit']
['s5', '192.240.10.106', 55.702168226242065, 'hit']
['s5', '192.240.10.105', 55.826221227645874, 'hit']
['s5', '192.240.10.108', 55.95396900177002, 'hit']
['s5', '192.240.10.107', 56.14594316482544, 'hit']
['s5', '192.240.10.110', 56.183433055877686, 'hit']
['s5', '192.240.10.109', 56.30095601081848, 'hit']
['s5', '192.240.10.5', 56.43522310256958, 'hit']
['s5', '192.240.10.2', 56.761046171188354, 'hit']
['s5', '192.240.10.1', 56.95071315765381, 'hit']
['s5', '192.240.10.101', 57.11213803291321, 'hit']
['s5', '192.240.10.104', 57.219797134399414, 'hit']
['s5', '192.240.10.1', 57.25251221656799, 'hit']
['s5', '192.240.10.4', 57.33037209510803, 'hit']
['s5', '192.240.10.107', 57.39426612854004, 'hit']
['s5', '192.240.10.102', 57.526610136032104, 'hit']
['s5', '192.240.10.109', 57.62753105163574, 'hit']
['s5', '192.240.10.101', 57.757283210754395, 'hit']
['s5', '192.240.10.5', 57.880173206329346, 'hit']
['s5', '192.240.10.103', 57.94768714904785, 'hit']
['s5', '192.240.10.106', 58.08235311508179, 'hit']
['s5', '192.240.10.105', 58.21036100387573, 'hit']
['s5', '192.240.10.108', 58.33574199676514, 'hit']
['s5', '192.240.10.4', 58.83020520210266, 'hit']
['s5', '192.240.10.102', 58.9435031414032, 'hit']
['s5', '192.240.10.3', 59.09779214859009, 'hit']
