['s6', '192.240.1.2', 14.077188968658447, 'hit']
['s6', '192.240.1.2', 14.136543035507202, 'hit']
['s6', '192.240.1.4', 14.256640911102295, 'hit']
['s6', '192.0.1.6', 14.348726034164429, 'hit']
['s6', '192.240.1.5', 14.388490915298462, 'hit']
['s6', '192.0.1.8', 14.474129915237427, 'hit']
['s6', '192.0.1.10', 14.550323009490967, 'hit']
['s6', '192.240.1.2', 14.712548971176147, 'hit']
['s6', '192.240.1.1', 14.780687808990479, 'hit']
['s6', '192.240.1.3', 14.89258599281311, 'hit']
['s6', '192.0.1.7', 15.137926816940308, 'hit']
['s6', '192.0.1.9', 15.263180017471313, 'hit']
['s6', '192.240.1.2', 15.403841018676758, 'hit']
['s6', '192.240.1.4', 15.517727851867676, 'hit']
['s6', '192.0.1.6', 15.684712886810303, 'hit']
['s6', '192.240.1.5', 15.712409019470215, 'hit']
['s6', '192.0.1.10', 15.88841199874878, 'hit']
['s6', '192.0.10.10', 16.08315896987915, 'hit']
['s6', '192.240.1.1', 16.122334003448486, 'hit']
['s6', '192.240.1.3', 16.217963933944702, 'hit']
['s6', '192.0.1.7', 16.444968938827515, 'hit']
['s6', '192.0.1.9', 16.58252787590027, 'hit']
['s6', '192.240.1.2', 16.693814992904663, 'hit']
['s6', '192.240.1.4', 16.888455867767334, 'hit']
['s6', '192.0.1.6', 16.994125843048096, 'hit']
['s6', '192.240.1.5', 17.028916835784912, 'hit']
['s6', '192.0.1.8', 17.151891946792603, 'hit']
['s6', '192.0.1.10', 17.2502019405365, 'hit']
['s6', '192.240.1.1', 17.49366593360901, 'hit']
['s6', '192.240.1.3', 17.639209985733032, 'hit']
['s6', '192.0.1.7', 17.88216495513916, 'hit']
['s6', '192.0.1.9', 17.97298288345337, 'hit']
['s6', '192.240.1.2', 18.017692804336548, 'hit']
['s6', '192.240.1.2', 18.10927700996399, 'hit']
['s6', '192.240.1.4', 18.200464963912964, 'hit']
['s6', '192.0.1.6', 18.32142686843872, 'hit']
['s6', '192.240.1.5', 18.357852935791016, 'hit']
['s6', '192.0.1.8', 18.476380825042725, 'hit']
['s6', '192.240.10.102', 18.531934022903442, 'hit']
['s6', '192.0.1.10', 18.592039823532104, 'hit']
['s6', '192.240.1.2', 18.70513892173767, 'hit']
['s6', '192.0.10.10', 18.760046005249023, 'hit']
['s6', '192.240.1.3', 18.876636028289795, 'hit']
['s6', '192.0.1.7', 19.100492000579834, 'hit']
['s6', '192.0.1.9', 19.24011492729187, 'hit']
['s6', '192.240.1.2', 19.271639823913574, 'hit']
['s6', '192.240.1.2', 19.336843013763428, 'hit']
['s6', '192.240.1.4', 19.508235931396484, 'hit']
['s6', '192.0.1.6', 19.59633183479309, 'hit']
['s6', '192.240.1.5', 19.64895796775818, 'hit']
['s6', '192.0.1.8', 19.74785280227661, 'hit']
['s6', '192.0.1.10', 19.888471841812134, 'hit']
['s6', '192.240.1.1', 20.13734197616577, 'hit']
['s6', '192.240.1.3', 20.252243995666504, 'hit']
['s6', '192.0.1.7', 20.47278594970703, 'hit']
['s6', '192.0.1.9', 20.544428825378418, 'hit']
['s6', '192.240.1.2', 20.575804948806763, 'hit']
['s6', '192.240.1.2', 20.66893196105957, 'hit']
['s6', '192.240.1.4', 20.76017999649048, 'hit']
['s6', '192.0.1.6', 20.863998889923096, 'hit']
['s6', '192.0.1.8', 20.960506916046143, 'hit']
['s6', '192.0.1.10', 21.132373809814453, 'hit']
['s6', '192.0.10.10', 21.35255002975464, 'hit']
['s6', '192.240.1.1', 21.385629892349243, 'hit']
['s6', '192.240.1.3', 21.49984884262085, 'hit']
['s6', '192.240.1.5', 21.67184090614319, 'hit']
['s6', '192.0.1.7', 21.816349983215332, 'hit']
['s6', '192.0.1.9', 21.966301918029785, 'hit']
['s6', '192.240.1.2', 22.0001859664917, 'hit']
['s6', '192.240.1.2', 22.091224908828735, 'hit']
['s6', '192.240.1.4', 22.223623991012573, 'hit']
['s6', '192.0.1.6', 22.31253695487976, 'hit']
['s6', '192.0.1.8', 22.416225910186768, 'hit']
['s6', '192.0.1.10', 22.528900861740112, 'hit']
['s6', '192.240.1.2', 22.692797899246216, 'hit']
['s6', '192.240.1.1', 22.756906032562256, 'hit']
['s6', '192.240.1.3', 22.878113985061646, 'hit']
['s6', '192.240.1.5', 22.965768814086914, 'hit']
['s6', '192.0.1.7', 23.071539878845215, 'hit']
['s6', '192.0.1.9', 23.1476309299469, 'hit']
['s6', '192.240.1.2', 23.23285984992981, 'hit']
['s6', '192.240.1.2', 23.32606792449951, 'hit']
['s6', '192.240.1.4', 23.450812816619873, 'hit']
['s6', '192.240.10.102', 23.49989080429077, 'hit']
['s6', '192.0.1.6', 23.565658807754517, 'hit']
['s6', '192.0.1.8', 23.696506023406982, 'hit']
['s6', '192.0.1.10', 23.820608854293823, 'hit']
['s6', '192.240.1.2', 23.972174882888794, 'hit']
['s6', '192.0.10.10', 24.025775909423828, 'hit']
['s6', '192.240.1.3', 24.16503882408142, 'hit']
['s6', '192.240.1.5', 24.35054087638855, 'hit']
['s6', '192.0.1.7', 24.446609020233154, 'hit']
['s6', '192.0.1.9', 24.65102791786194, 'hit']
['s6', '192.240.1.2', 24.67250680923462, 'hit']
['s6', '192.240.1.2', 24.754899978637695, 'hit']
['s6', '192.240.1.4', 24.884501934051514, 'hit']
['s6', '192.0.1.6', 24.970458030700684, 'hit']
['s6', '192.0.1.8', 25.101176977157593, 'hit']
['s6', '192.0.1.10', 25.27723789215088, 'hit']
['s6', '192.240.1.1', 25.492862939834595, 'hit']
['s6', '192.240.1.3', 25.61202096939087, 'hit']
['s6', '192.240.1.5', 25.679441928863525, 'hit']
['s6', '192.0.1.7', 25.791783809661865, 'hit']
['s6', '192.0.1.9', 25.888978958129883, 'hit']
['s6', '192.240.10.102', 26.080857038497925, 'hit']
['s6', '192.240.1.4', 26.11741590499878, 'hit']
['s6', '192.0.1.6', 26.236400842666626, 'hit']
['s6', '192.0.1.8', 26.329007863998413, 'hit']
['s6', '192.0.1.10', 26.46304988861084, 'hit']
['s6', '192.240.1.1', 26.665508031845093, 'hit']
['s6', '192.240.1.3', 26.74816083908081, 'hit']
['s6', '192.240.1.5', 26.86905002593994, 'hit']
['s6', '192.0.1.7', 26.96193289756775, 'hit']
['s6', '192.0.1.9', 27.107882022857666, 'hit']
['s6', '192.240.1.4', 27.31774592399597, 'hit']
['s6', '192.0.1.6', 27.436342000961304, 'hit']
['s6', '192.0.1.8', 27.6286358833313, 'hit']
['s6', '192.0.1.10', 27.715417861938477, 'hit']
['s6', '192.240.1.1', 27.89646887779236, 'hit']
['s6', '192.240.1.3', 28.031808853149414, 'hit']
['s6', '192.240.1.5', 28.14066195487976, 'hit']
['s6', '192.0.1.7', 28.25353193283081, 'hit']
['s6', '192.0.1.9', 28.371899843215942, 'hit']
['s6', '192.240.10.102', 28.42214298248291, 'hit']
['s6', '192.240.1.4', 28.552193880081177, 'hit']
['s6', '192.0.1.6', 28.683562994003296, 'hit']
['s6', '192.0.1.8', 28.78832483291626, 'hit']
['s6', '192.0.1.10', 28.973410844802856, 'hit']
['s6', '192.240.1.1', 29.294373035430908, 'hit']
['s6', '192.240.1.3', 29.38930583000183, 'hit']
['s6', '192.240.1.5', 29.519789934158325, 'hit']
['s6', '192.0.1.7', 29.616602897644043, 'hit']
['s6', '192.0.1.9', 29.752373933792114, 'hit']
['s6', '192.240.1.4', 29.97021198272705, 'hit']
['s6', '192.0.1.6', 30.06771683692932, 'hit']
['s6', '192.0.1.8', 30.183295965194702, 'hit']
['s6', '192.0.1.10', 30.28889489173889, 'hit']
['s6', '192.240.1.1', 30.488013982772827, 'hit']
['s6', '192.240.1.3', 30.60013198852539, 'hit']
['s6', '192.240.1.5', 30.689684867858887, 'hit']
['s6', '192.0.1.7', 30.801057815551758, 'hit']
['s6', '192.240.10.102', 30.854123830795288, 'hit']
['s6', '192.0.1.9', 30.892009973526, 'hit']
['s6', '192.240.1.4', 31.074759006500244, 'hit']
['s6', '192.0.1.6', 31.197892904281616, 'hit']
['s6', '192.0.1.8', 31.29715895652771, 'hit']
['s6', '192.0.1.10', 31.42920684814453, 'hit']
['s6', '192.0.10.10', 31.600564002990723, 'hit']
['s6', '192.240.1.1', 31.64396095275879, 'hit']
['s6', '192.240.1.3', 31.723564863204956, 'hit']
['s6', '192.240.1.5', 31.852211952209473, 'hit']
['s6', '192.0.1.7', 31.948510885238647, 'hit']
['s6', '192.0.1.9', 32.08113694190979, 'hit']
['s6', '192.240.1.4', 32.280730962753296, 'hit']
['s6', '192.0.1.6', 32.361533880233765, 'hit']
['s6', '192.0.1.8', 32.51626396179199, 'hit']
['s6', '192.0.1.10', 32.605283975601196, 'hit']
['s6', '192.240.1.1', 32.84839081764221, 'hit']
['s6', '192.240.1.3', 32.97793984413147, 'hit']
['s6', '192.240.1.5', 33.082233905792236, 'hit']
['s6', '192.0.1.7', 33.20803189277649, 'hit']
['s6', '192.0.1.9', 33.30398082733154, 'hit']
['s6', '192.240.1.4', 33.51839590072632, 'hit']
['s6', '192.0.1.6', 33.63468098640442, 'hit']
['s6', '192.0.1.8', 33.71787095069885, 'hit']
['s6', '192.0.1.10', 33.82893991470337, 'hit']
['s6', '192.0.10.10', 34.01516795158386, 'hit']
['s6', '192.240.1.3', 34.13829183578491, 'hit']
['s6', '192.240.1.5', 34.260703802108765, 'hit']
['s6', '192.0.1.7', 34.36208391189575, 'hit']
['s6', '192.0.1.9', 34.486238956451416, 'hit']
['s6', '192.240.1.4', 34.7366578578949, 'hit']
['s6', '192.0.1.6', 34.842795848846436, 'hit']
['s6', '192.0.1.8', 34.98084282875061, 'hit']
['s6', '192.0.1.10', 35.11292886734009, 'hit']
['s6', '192.240.1.1', 35.33307194709778, 'hit']
['s6', '192.240.1.3', 35.45999884605408, 'hit']
['s6', '192.240.10.102', 35.52801990509033, 'hit']
['s6', '192.240.1.5', 35.56757092475891, 'hit']
['s6', '192.0.1.7', 35.6945219039917, 'hit']
['s6', '192.0.1.9', 35.80917191505432, 'hit']
['s6', '192.240.1.4', 36.044739961624146, 'hit']
['s6', '192.0.1.6', 36.16807293891907, 'hit']
['s6', '192.0.1.8', 36.25587797164917, 'hit']
['s6', '192.0.1.10', 36.40141487121582, 'hit']
['s6', '192.0.10.10', 36.614905834198, 'hit']
['s6', '192.240.1.3', 36.74889588356018, 'hit']
['s6', '192.240.1.5', 36.891960859298706, 'hit']
['s6', '192.0.1.7', 36.993834018707275, 'hit']
['s6', '192.0.1.9', 37.12942981719971, 'hit']
['s6', '192.240.1.4', 37.33201003074646, 'hit']
['s6', '192.0.1.6', 37.43987798690796, 'hit']
['s6', '192.0.1.8', 37.56897187232971, 'hit']
['s6', '192.0.1.10', 37.66003489494324, 'hit']
['s6', '192.240.1.1', 37.93517303466797, 'hit']
['s6', '192.240.10.102', 38.012640953063965, 'hit']
['s6', '192.240.1.3', 38.09634780883789, 'hit']
['s6', '192.240.1.5', 38.22084999084473, 'hit']
['s6', '192.0.1.7', 38.33250403404236, 'hit']
['s6', '192.0.1.9', 38.420758962631226, 'hit']
['s6', '192.240.1.4', 38.636492013931274, 'hit']
['s6', '192.0.1.6', 38.76019597053528, 'hit']
['s6', '192.0.1.8', 38.845470905303955, 'hit']
['s6', '192.0.1.10', 38.95449090003967, 'hit']
['s6', '192.0.10.10', 39.150774002075195, 'hit']
['s6', '192.240.1.1', 39.18158984184265, 'hit']
['s6', '192.240.1.3', 39.27009987831116, 'hit']
['s6', '192.240.1.5', 39.390753984451294, 'hit']
['s6', '192.0.1.7', 39.48000192642212, 'hit']
['s6', '192.0.1.9', 39.603556871414185, 'hit']
['s6', '192.0.1.8', 40.05988383293152, 'hit']
['s6', '192.240.10.102', 40.35707187652588, 'hit']
['s6', '192.240.1.1', 40.97295689582825, 'hit']
['s6', '192.240.1.1', 42.164608001708984, 'hit']
['s6', '192.240.10.102', 42.63766384124756, 'hit']
['s6', '192.240.1.1', 42.793983936309814, 'hit']
['s6', '192.0.10.10', 44.000340938568115, 'hit']
['s6', '192.240.1.1', 44.046223878860474, 'hit']
['s6', '192.240.10.102', 45.04944181442261, 'hit']
['s6', '192.0.10.10', 46.548831939697266, 'hit']
['s6', '192.240.10.102', 47.52415490150452, 'hit']
['s6', '192.240.10.102', 50.04839587211609, 'hit']
['s6', '192.240.10.102', 52.49334096908569, 'hit']
['s6', '192.240.10.102', 54.76021885871887, 'hit']
['s6', '192.0.10.10', 56.55175185203552, 'hit']
['s6', '192.240.10.102', 57.04085683822632, 'hit']
['s6', '192.0.10.10', 59.26154685020447, 'hit']
['s6', '192.240.10.102', 59.648375034332275, 'hit']
['s6', '192.0.10.10', 61.951740026474, 'hit']
['s6', '192.240.10.102', 62.128602027893066, 'hit']
['s6', '192.240.10.102', 64.89416003227234, 'hit']
['s6', '192.240.10.102', 67.6623318195343, 'hit']
['s6', '192.240.10.102', 70.02854180335999, 'hit']
['s6', '192.240.10.102', 72.54531502723694, 'hit']
['s6', '192.0.10.10', 72.84013295173645, 'hit']
['s6', '192.240.10.102', 74.94966888427734, 'hit']
['s6', '192.0.10.10', 75.35339283943176, 'hit']
['s6', '192.240.10.102', 77.34036684036255, 'hit']
['s6', '192.240.10.102', 79.70498394966125, 'hit']
['s6', '192.0.10.10', 80.32907700538635, 'hit']
['s6', '192.240.10.102', 82.10467791557312, 'hit']
['s6', '192.0.10.10', 82.82704997062683, 'hit']
['s6', '192.240.10.102', 84.87377190589905, 'hit']
['s6', '192.240.10.102', 88.38967180252075, 'hit']
