['s4', '192.0.1.7', 7.391608953475952, 1653749066.416319, 'hit']
['s4', '192.0.1.7', 7.830315113067627, 1653749066.855024, 'hit']
['s4', '192.0.1.7', 7.921958923339844, 1653749066.946668, 'hit']
['s4', '192.0.1.7', 7.987937927246094, 1653749067.012647, 'hit']
['s4', '192.0.1.9', 8.058934926986694, 1653749067.083645, 'hit']
['s4', '192.0.1.8', 8.414191007614136, 1653749067.438901, 'hit']
['s4', '192.0.1.8', 8.49517011642456, 1653749067.519879, 'hit']
['s4', '192.0.1.7', 8.59937310218811, 1653749067.624082, 'hit']
['s4', '192.0.1.7', 8.673500061035156, 1653749067.698209, 'hit']
['s4', '192.0.1.8', 9.006388902664185, 1653749068.031099, 'hit']
['s4', '192.0.1.7', 9.106117963790894, 1653749068.130827, 'hit']
['s4', '192.0.1.8', 9.196432113647461, 1653749068.221141, 'hit']
['s4', '192.0.1.7', 9.23546290397644, 1653749068.260172, 'hit']
['s4', '192.0.1.7', 9.322957038879395, 1653749068.347666, 'hit']
['s4', '192.0.1.8', 9.595501899719238, 1653749068.620211, 'hit']
['s4', '192.0.1.7', 9.639746904373169, 1653749068.664456, 'hit']
['s4', '192.0.1.8', 9.750791072845459, 1653749068.7755, 'hit']
['s4', '192.0.1.7', 9.822818040847778, 1653749068.847527, 'hit']
['s4', '192.0.1.10', 9.857033967971802, 1653749068.881743, 'hit']
['s4', '192.0.1.8', 9.89850902557373, 1653749068.923219, 'hit']
['s4', '192.0.1.7', 9.942291021347046, 1653749068.967001, 'hit']
['s4', '192.0.1.10', 10.026565074920654, 1653749069.051275, 'hit']
['s4', '192.0.1.8', 10.145623922348022, 1653749069.170334, 'hit']
['s4', '192.0.1.7', 10.200839042663574, 1653749069.225548, 'hit']
['s4', '192.0.1.6', 10.363620042800903, 1653749069.388329, 'hit']
['s4', '192.240.10.105', 10.399646043777466, 1653749069.424355, 'hit']
['s4', '192.0.1.10', 10.488847017288208, 1653749069.513556, 'hit']
['s4', '192.0.1.10', 10.567543029785156, 1653749069.592252, 'hit']
['s4', '192.0.1.8', 10.773869037628174, 1653749069.798579, 'hit']
['s4', '192.0.1.8', 10.992815971374512, 1653749070.017525, 'hit']
['s4', '192.0.1.7', 11.077353954315186, 1653749070.102064, 'hit']
['s4', '192.0.1.8', 11.128003120422363, 1653749070.152712, 'hit']
['s4', '192.0.1.10', 11.241507053375244, 1653749070.266217, 'hit']
['s4', '192.0.1.7', 11.445619106292725, 1653749070.470329, 'hit']
['s4', '192.0.1.6', 11.490263938903809, 1653749070.514973, 'hit']
['s4', '192.0.1.8', 11.641809940338135, 1653749070.66652, 'hit']
['s4', '192.0.1.8', 11.746170997619629, 1653749070.770881, 'hit']
['s4', '192.0.1.10', 11.82410192489624, 1653749070.848811, 'hit']
['s4', '192.0.1.6', 11.906098127365112, 1653749070.930807, 'hit']
['s4', '192.0.1.6', 12.121809959411621, 1653749071.14652, 'hit']
['s4', '192.0.1.10', 12.150033950805664, 1653749071.174744, 'hit']
['s4', '192.0.1.6', 12.250148057937622, 1653749071.274858, 'hit']
['s4', '192.0.1.8', 12.358391046524048, 1653749071.3831, 'hit']
['s4', '192.0.1.9', 12.463201999664307, 1653749071.487912, 'hit']
['s4', '192.0.1.10', 12.48550009727478, 1653749071.51021, 'hit']
['s4', '192.0.1.6', 12.521471977233887, 1653749071.546181, 'hit']
['s4', '192.0.1.10', 12.811191082000732, 1653749071.835901, 'hit']
['s4', '192.0.1.6', 12.87912106513977, 1653749071.90383, 'hit']
['s4', '192.0.1.9', 12.909337997436523, 1653749071.934047, 'hit']
['s4', '192.0.1.8', 13.028940916061401, 1653749072.053651, 'hit']
['s4', '192.0.1.9', 13.073725938796997, 1653749072.098435, 'hit']
['s4', '192.0.1.9', 13.238923072814941, 1653749072.263632, 'hit']
['s4', '192.0.1.6', 13.413948059082031, 1653749072.438658, 'hit']
['s4', '192.0.1.10', 13.518285989761353, 1653749072.542995, 'hit']
['s4', '192.0.1.10', 13.619174003601074, 1653749072.643883, 'hit']
['s4', '192.0.1.9', 13.713629007339478, 1653749072.738339, 'hit']
['s4', '192.0.1.9', 13.834042072296143, 1653749072.858751, 'hit']
['s4', '192.0.1.10', 14.094613075256348, 1653749073.119322, 'hit']
['s4', '192.0.1.9', 14.159044981002808, 1653749073.183754, 'hit']
['s4', '192.0.1.10', 14.341650009155273, 1653749073.366359, 'hit']
['s4', '192.0.1.9', 14.40787410736084, 1653749073.432584, 'hit']
['s4', '192.0.1.6', 14.51868200302124, 1653749073.543391, 'hit']
['s4', '192.0.1.6', 14.72347092628479, 1653749073.748181, 'hit']
['s4', '192.0.1.10', 14.739928007125854, 1653749073.764637, 'hit']
['s4', '192.0.1.9', 14.77855896949768, 1653749073.803268, 'hit']
['s4', '192.0.1.10', 14.96900200843811, 1653749073.993711, 'hit']
['s4', '192.0.1.9', 15.018043994903564, 1653749074.042753, 'hit']
['s4', '192.0.1.6', 15.115186929702759, 1653749074.139897, 'hit']
['s4', '192.0.1.6', 15.35052490234375, 1653749074.375234, 'hit']
['s4', '192.0.1.9', 15.442708969116211, 1653749074.467418, 'hit']
['s4', '192.0.1.10', 15.580601930618286, 1653749074.605312, 'hit']
['s4', '192.240.10.3', 15.613126039505005, 1653749074.637836, 'hit']
['s4', '192.0.1.6', 15.836448907852173, 1653749074.861159, 'hit']
['s4', '192.0.1.6', 15.94914698600769, 1653749074.973856, 'hit']
['s4', '192.0.1.10', 16.146368980407715, 1653749075.171078, 'hit']
['s4', '192.0.1.9', 16.21532392501831, 1653749075.240033, 'hit']
['s4', '192.0.1.6', 16.57834005355835, 1653749075.603049, 'hit']
['s4', '192.0.1.10', 16.75972890853882, 1653749075.784438, 'hit']
['s4', '192.0.1.9', 16.95962405204773, 1653749075.984334, 'hit']
['s4', '192.0.1.6', 17.07272505760193, 1653749076.097434, 'hit']
['s4', '192.0.1.9', 17.18653893470764, 1653749076.211248, 'hit']
['s4', '192.0.1.9', 17.41383194923401, 1653749076.438542, 'hit']
['s4', '192.0.1.6', 17.74295401573181, 1653749076.767663, 'hit']
['s4', '192.0.1.9', 17.827330112457275, 1653749076.85204, 'hit']
['s4', '192.0.1.9', 18.0087890625, 1653749077.033498, 'hit']
['s4', '192.0.10.118', 18.163120985031128, 1653749077.187831, 'hit']
['s4', '192.0.1.6', 18.383461952209473, 1653749077.408171, 'hit']
['s4', '192.0.1.9', 18.47613501548767, 1653749077.500845, 'hit']
['s4', '192.0.1.9', 18.59428310394287, 1653749077.618993, 'hit']
['s4', '192.0.10.118', 18.646326065063477, 1653749077.671036, 'hit']
['s4', '192.0.1.6', 18.998613119125366, 1653749078.023323, 'hit']
['s4', '192.0.1.9', 19.137882947921753, 1653749078.162592, 'hit']
['s4', '192.0.1.9', 19.55080509185791, 1653749078.575515, 'hit']
['s4', '192.0.1.6', 19.623263120651245, 1653749078.647972, 'hit']
['s4', '192.0.1.9', 19.806328058242798, 1653749078.831037, 'hit']
['s4', '192.0.10.10', 19.985764980316162, 1653749079.010475, 'hit']
['s4', '192.0.1.6', 20.13928508758545, 1653749079.163994, 'hit']
['s4', '192.0.1.9', 20.218140125274658, 1653749079.242849, 'hit']
['s4', '192.0.10.120', 20.271167039871216, 1653749079.295876, 'hit']
['s4', '192.0.1.7', 20.369271993637085, 1653749079.393981, 'hit']
['s4', '192.0.10.120', 20.584469079971313, 1653749079.609178, 'hit']
['s4', '192.0.10.120', 20.67836904525757, 1653749079.703078, 'hit']
['s4', '192.0.1.6', 20.717720985412598, 1653749079.74243, 'hit']
['s4', '192.0.1.6', 21.28690195083618, 1653749080.311611, 'hit']
['s4', '192.0.10.10', 21.38933300971985, 1653749080.414043, 'hit']
['s4', '192.0.10.10', 21.641700983047485, 1653749080.666411, 'hit']
['s4', '192.0.1.6', 21.979882955551147, 1653749081.004592, 'hit']
['s4', '192.0.10.113', 22.16759490966797, 1653749081.192305, 'hit']
['s4', '192.0.10.10', 22.231260061264038, 1653749081.25597, 'hit']
['s4', '192.0.10.10', 22.425153017044067, 1653749081.449862, 'hit']
['s4', '192.0.10.120', 22.57919192314148, 1653749081.603901, 'hit']
['s4', '192.0.10.118', 22.690866947174072, 1653749081.715576, 'hit']
['s4', '192.0.10.120', 23.023268938064575, 1653749082.047978, 'hit']
['s4', '192.0.10.118', 23.11877202987671, 1653749082.143481, 'hit']
['s4', '192.0.10.10', 23.83292293548584, 1653749082.857632, 'hit']
['s4', '192.0.10.10', 24.05195903778076, 1653749083.076668, 'hit']
['s4', '192.0.10.113', 24.347904920578003, 1653749083.372614, 'hit']
['s4', '192.0.10.10', 24.571015119552612, 1653749083.595724, 'hit']
['s4', '192.0.10.120', 24.76638102531433, 1653749083.79109, 'hit']
['s4', '192.0.10.10', 24.814198970794678, 1653749083.838908, 'hit']
['s4', '192.0.10.118', 24.861479997634888, 1653749083.88619, 'hit']
['s4', '192.0.10.113', 24.934900999069214, 1653749083.95961, 'hit']
['s4', '192.0.10.120', 25.241578102111816, 1653749084.266288, 'hit']
['s4', '192.240.10.3', 25.30402708053589, 1653749084.328736, 'hit']
['s4', '192.0.10.118', 25.386656045913696, 1653749084.411366, 'hit']
['s4', '192.0.10.120', 25.464980125427246, 1653749084.48969, 'hit']
['s4', '192.0.10.118', 25.5401029586792, 1653749084.564812, 'hit']
['s4', '192.0.10.111', 25.877825021743774, 1653749084.902534, 'hit']
['s4', '192.0.10.10', 26.21428894996643, 1653749085.238998, 'hit']
['s4', '192.0.10.10', 26.442786931991577, 1653749085.467497, 'hit']
['s4', '192.0.10.113', 26.631261110305786, 1653749085.65597, 'hit']
['s4', '192.0.10.10', 26.75118899345398, 1653749085.775898, 'hit']
['s4', '192.0.10.10', 26.99481701850891, 1653749086.019527, 'hit']
['s4', '192.0.10.120', 27.103965044021606, 1653749086.128674, 'hit']
['s4', '192.0.10.118', 27.207420110702515, 1653749086.232129, 'hit']
['s4', '192.0.10.113', 27.294363021850586, 1653749086.319072, 'hit']
['s4', '192.0.10.120', 27.513667106628418, 1653749086.538376, 'hit']
['s4', '192.0.10.118', 27.65234398841858, 1653749086.677053, 'hit']
['s4', '192.0.10.120', 27.761584043502808, 1653749086.786293, 'hit']
['s4', '192.0.10.118', 27.9337420463562, 1653749086.958452, 'hit']
['s4', '192.0.10.111', 28.21177911758423, 1653749087.236488, 'hit']
['s4', '192.0.10.112', 28.373502016067505, 1653749087.398211, 'hit']
['s4', '192.0.10.10', 28.67184090614319, 1653749087.69655, 'hit']
['s4', '192.0.10.7', 28.82559299468994, 1653749087.850303, 'hit']
['s4', '192.0.10.10', 28.905630111694336, 1653749087.930339, 'hit']
['s4', '192.0.10.113', 29.004285097122192, 1653749088.028994, 'hit']
['s4', '192.0.10.113', 29.252327919006348, 1653749088.277037, 'hit']
['s4', '192.0.10.120', 29.424520015716553, 1653749088.449229, 'hit']
['s4', '192.0.10.10', 29.507515907287598, 1653749088.532225, 'hit']
['s4', '192.0.10.113', 29.614054918289185, 1653749088.638764, 'hit']
['s4', '192.0.10.120', 29.703678131103516, 1653749088.728388, 'hit']
['s4', '192.0.10.118', 29.78956699371338, 1653749088.814276, 'hit']
['s4', '192.0.10.117', 29.82329297065735, 1653749088.848003, 'hit']
['s4', '192.0.10.112', 29.878111124038696, 1653749088.902821, 'hit']
