['s1', '192.240.1.2', 11.126028060913086, 1653826544.221764, 'hit']
['s1', '192.240.1.2', 11.711871862411499, 1653826544.807608, 'hit']
['s1', '192.240.1.2', 11.773874044418335, 1653826544.869611, 'hit']
['s1', '192.240.1.2', 12.306483030319214, 1653826545.40222, 'hit']
['s1', '192.240.1.2', 12.334622859954834, 1653826545.43036, 'hit']
['s1', '192.240.1.2', 13.043591022491455, 1653826546.139328, 'hit']
['s1', '192.240.1.2', 13.137866973876953, 1653826546.233604, 'hit']
['s1', '192.240.1.2', 13.747252941131592, 1653826546.842989, 'hit']
['s1', '192.240.1.2', 14.41249704360962, 1653826547.508234, 'hit']
['s1', '192.240.1.2', 14.503643035888672, 1653826547.599379, 'hit']
['s1', '192.0.1.6', 14.753040075302124, 1653826547.848776, 'hit']
['s1', '192.240.1.2', 15.137696027755737, 1653826548.233433, 'hit']
['s1', '192.240.1.2', 15.165544033050537, 1653826548.26128, 'hit']
['s1', '192.0.1.6', 15.435796976089478, 1653826548.531533, 'hit']
['s1', '192.240.1.2', 15.802280902862549, 1653826548.898018, 'hit']
['s1', '192.240.1.2', 15.914927005767822, 1653826549.010663, 'hit']
['s1', '192.0.1.6', 16.16007685661316, 1653826549.255813, 'hit']
['s1', '192.240.1.2', 16.55459189414978, 1653826549.650329, 'hit']
['s1', '192.240.1.3', 16.818748950958252, 1653826549.914486, 'hit']
['s1', '192.240.1.2', 17.300448894500732, 1653826550.396185, 'hit']
['s1', '192.240.1.2', 17.367959022521973, 1653826550.463695, 'hit']
['s1', '192.240.1.3', 17.55547308921814, 1653826550.651209, 'hit']
['s1', '192.0.1.6', 17.612266063690186, 1653826550.708003, 'hit']
['s1', '192.0.1.9', 17.922698974609375, 1653826551.018435, 'hit']
['s1', '192.240.1.2', 18.019768953323364, 1653826551.115505, 'hit']
['s1', '192.240.1.2', 18.065309047698975, 1653826551.161045, 'hit']
['s1', '192.240.1.3', 18.260434865951538, 1653826551.356172, 'hit']
['s1', '192.0.1.6', 18.315484046936035, 1653826551.411221, 'hit']
['s1', '192.240.1.5', 18.369056940078735, 1653826551.464794, 'hit']
['s1', '192.0.1.7', 18.520387887954712, 1653826551.616125, 'hit']
['s1', '192.0.1.9', 18.59921097755432, 1653826551.694947, 'hit']
['s1', '192.240.1.2', 18.69920587539673, 1653826551.794942, 'hit']
['s1', '192.240.1.3', 18.852447986602783, 1653826551.948185, 'hit']
['s1', '192.0.1.6', 18.947323083877563, 1653826552.04306, 'hit']
['s1', '192.240.1.5', 19.013954877853394, 1653826552.109692, 'hit']
['s1', '192.0.1.7', 19.141916036605835, 1653826552.237653, 'hit']
['s1', '192.0.1.9', 19.270421028137207, 1653826552.366157, 'hit']
['s1', '192.240.1.2', 19.337913990020752, 1653826552.43365, 'hit']
['s1', '192.240.1.4', 19.581645965576172, 1653826552.677383, 'hit']
['s1', '192.0.1.6', 19.646018981933594, 1653826552.741755, 'hit']
['s1', '192.240.1.5', 19.761170864105225, 1653826552.856907, 'hit']
['s1', '192.0.1.7', 19.874166011810303, 1653826552.969902, 'hit']
['s1', '192.0.1.9', 20.019567012786865, 1653826553.115303, 'hit']
['s1', '192.240.1.2', 20.055661916732788, 1653826553.151398, 'hit']
['s1', '192.240.1.2', 20.114140033721924, 1653826553.209876, 'hit']
['s1', '192.240.1.1', 20.143430948257446, 1653826553.239168, 'hit']
['s1', '192.240.1.4', 20.25144386291504, 1653826553.34718, 'hit']
['s1', '192.0.1.6', 20.379621028900146, 1653826553.475358, 'hit']
['s1', '192.0.1.7', 20.54678988456726, 1653826553.642526, 'hit']
['s1', '192.0.1.10', 20.614181995391846, 1653826553.709918, 'hit']
['s1', '192.0.1.9', 20.688207864761353, 1653826553.783944, 'hit']
['s1', '192.240.1.2', 20.774730920791626, 1653826553.870467, 'hit']
['s1', '192.240.1.2', 20.81092405319214, 1653826553.906661, 'hit']
['s1', '192.240.1.1', 20.89839196205139, 1653826553.994128, 'hit']
['s1', '192.240.1.3', 21.031559944152832, 1653826554.127296, 'hit']
['s1', '192.0.1.6', 21.07404899597168, 1653826554.169785, 'hit']
['s1', '192.240.1.5', 21.15169596672058, 1653826554.247433, 'hit']
['s1', '192.0.1.7', 21.310569047927856, 1653826554.406306, 'hit']
['s1', '192.0.1.9', 21.423768043518066, 1653826554.519504, 'hit']
['s1', '192.240.1.2', 21.45863389968872, 1653826554.55437, 'hit']
['s1', '192.240.1.2', 21.558834075927734, 1653826554.65457, 'hit']
['s1', '192.240.1.1', 21.593129873275757, 1653826554.688866, 'hit']
['s1', '192.240.1.4', 21.658045053482056, 1653826554.753782, 'hit']
['s1', '192.0.1.6', 21.799906969070435, 1653826554.895644, 'hit']
['s1', '192.240.1.5', 21.852094888687134, 1653826554.947832, 'hit']
['s1', '192.0.1.8', 21.921594858169556, 1653826555.017331, 'hit']
['s1', '192.0.1.10', 22.097343921661377, 1653826555.193081, 'hit']
['s1', '192.240.1.2', 22.18070101737976, 1653826555.276438, 'hit']
['s1', '192.240.1.1', 22.33891987800598, 1653826555.434656, 'hit']
['s1', '192.240.1.3', 22.402069091796875, 1653826555.497806, 'hit']
['s1', '192.0.1.6', 22.470618963241577, 1653826555.566355, 'hit']
['s1', '192.240.1.5', 22.584372997283936, 1653826555.680109, 'hit']
['s1', '192.0.1.8', 22.630931854248047, 1653826555.726669, 'hit']
['s1', '192.0.1.7', 22.718111038208008, 1653826555.813847, 'hit']
['s1', '192.0.1.9', 22.870147943496704, 1653826555.965885, 'hit']
['s1', '192.240.1.2', 22.925798892974854, 1653826556.021535, 'hit']
['s1', '192.240.1.2', 22.96912407875061, 1653826556.064861, 'hit']
['s1', '192.240.1.4', 23.08700203895569, 1653826556.182739, 'hit']
['s1', '192.0.1.6', 23.190149068832397, 1653826556.285886, 'hit']
['s1', '192.240.1.5', 23.22688889503479, 1653826556.322625, 'hit']
['s1', '192.0.1.8', 23.32169008255005, 1653826556.417426, 'hit']
['s1', '192.0.1.7', 23.354896068572998, 1653826556.450632, 'hit']
['s1', '192.0.1.10', 23.441650867462158, 1653826556.537388, 'hit']
['s1', '192.240.1.2', 23.577199935913086, 1653826556.672936, 'hit']
['s1', '192.240.1.1', 23.671611070632935, 1653826556.767347, 'hit']
['s1', '192.240.1.4', 23.70590901374817, 1653826556.801645, 'hit']
['s1', '192.240.1.3', 23.808851957321167, 1653826556.904589, 'hit']
['s1', '192.0.1.6', 23.847856044769287, 1653826556.943592, 'hit']
['s1', '192.240.1.5', 23.933345079421997, 1653826557.029081, 'hit']
['s1', '192.0.1.8', 24.006699085235596, 1653826557.102436, 'hit']
['s1', '192.0.1.7', 24.09790802001953, 1653826557.193644, 'hit']
['s1', '192.0.1.10', 24.12841296195984, 1653826557.22415, 'hit']
['s1', '192.0.1.9', 24.23382806777954, 1653826557.329564, 'hit']
['s1', '192.240.1.2', 24.379194021224976, 1653826557.47493, 'hit']
['s1', '192.240.1.4', 24.45173192024231, 1653826557.547469, 'hit']
['s1', '192.0.1.6', 24.582177877426147, 1653826557.677915, 'hit']
['s1', '192.240.1.5', 24.632155895233154, 1653826557.727893, 'hit']
['s1', '192.0.1.8', 24.706012964248657, 1653826557.80175, 'hit']
['s1', '192.0.1.10', 24.82422399520874, 1653826557.91996, 'hit']
['s1', '192.0.1.9', 24.8418869972229, 1653826557.937623, 'hit']
['s1', '192.240.1.2', 24.91757893562317, 1653826558.013316, 'hit']
['s1', '192.240.1.1', 25.052985906600952, 1653826558.148723, 'hit']
['s1', '192.240.1.3', 25.171391010284424, 1653826558.267128, 'hit']
['s1', '192.240.1.5', 25.30850601196289, 1653826558.404242, 'hit']
['s1', '192.0.1.8', 25.352431058883667, 1653826558.448168, 'hit']
['s1', '192.0.1.7', 25.438862085342407, 1653826558.534598, 'hit']
['s1', '192.0.1.10', 25.47821807861328, 1653826558.573955, 'hit']
['s1', '192.0.1.9', 25.577849864959717, 1653826558.673586, 'hit']
['s1', '192.240.1.2', 25.610212087631226, 1653826558.705949, 'hit']
['s1', '192.240.1.2', 25.687936067581177, 1653826558.783673, 'hit']
['s1', '192.240.1.4', 25.833114862442017, 1653826558.928852, 'hit']
['s1', '192.240.1.5', 25.966515064239502, 1653826559.062251, 'hit']
['s1', '192.0.1.8', 26.06590700149536, 1653826559.161643, 'hit']
['s1', '192.0.1.10', 26.137310028076172, 1653826559.233047, 'hit']
['s1', '192.240.1.2', 26.254898071289062, 1653826559.350635, 'hit']
['s1', '192.240.1.2', 26.291199922561646, 1653826559.386938, 'hit']
['s1', '192.240.1.1', 26.39751100540161, 1653826559.493248, 'hit']
['s1', '192.240.1.4', 26.43779993057251, 1653826559.533536, 'hit']
['s1', '192.240.1.3', 26.563771963119507, 1653826559.659508, 'hit']
['s1', '192.240.1.5', 26.68345594406128, 1653826559.779192, 'hit']
['s1', '192.240.10.102', 26.746631860733032, 1653826559.842368, 'hit']
['s1', '192.0.1.7', 26.830606937408447, 1653826559.926343, 'hit']
['s1', '192.0.1.9', 26.92247200012207, 1653826560.018209, 'hit']
['s1', '192.240.1.2', 26.977670907974243, 1653826560.073408, 'hit']
['s1', '192.240.1.2', 27.056267023086548, 1653826560.152003, 'hit']
['s1', '192.240.1.4', 27.17342185974121, 1653826560.269159, 'hit']
['s1', '192.0.1.6', 27.297214031219482, 1653826560.39295, 'hit']
['s1', '192.0.1.8', 27.39125394821167, 1653826560.48699, 'hit']
['s1', '192.0.1.10', 27.567868947982788, 1653826560.663605, 'hit']
['s1', '192.240.1.2', 27.607311964035034, 1653826560.703048, 'hit']
['s1', '192.240.1.1', 27.745678901672363, 1653826560.841415, 'hit']
['s1', '192.240.1.3', 27.852416038513184, 1653826560.948153, 'hit']
['s1', '192.240.1.5', 27.97821807861328, 1653826561.073954, 'hit']
['s1', '192.0.1.8', 28.019774913787842, 1653826561.115512, 'hit']
['s1', '192.0.1.7', 28.082742929458618, 1653826561.17848, 'hit']
['s1', '192.0.1.10', 28.137917041778564, 1653826561.233654, 'hit']
['s1', '192.0.1.9', 28.24051785469055, 1653826561.336254, 'hit']
['s1', '192.240.1.2', 28.313379049301147, 1653826561.409115, 'hit']
['s1', '192.240.1.2', 28.35160493850708, 1653826561.447342, 'hit']
['s1', '192.240.1.4', 28.475725889205933, 1653826561.571462, 'hit']
['s1', '192.0.1.6', 28.578130960464478, 1653826561.673868, 'hit']
['s1', '192.0.1.8', 28.72005295753479, 1653826561.81579, 'hit']
['s1', '192.0.1.7', 28.74670696258545, 1653826561.842443, 'hit']
['s1', '192.0.1.10', 28.826935052871704, 1653826561.922671, 'hit']
['s1', '192.240.1.2', 28.964611053466797, 1653826562.060347, 'hit']
['s1', '192.240.1.1', 29.0780348777771, 1653826562.173771, 'hit']
['s1', '192.240.1.4', 29.143411874771118, 1653826562.239148, 'hit']
['s1', '192.240.1.3', 29.250837087631226, 1653826562.346574, 'hit']
['s1', '192.240.10.102', 29.32054090499878, 1653826562.416277, 'hit']
['s1', '192.0.1.8', 29.370507955551147, 1653826562.466245, 'hit']
['s1', '192.0.1.7', 29.491416931152344, 1653826562.587153, 'hit']
['s1', '192.0.1.10', 29.52234387397766, 1653826562.61808, 'hit']
['s1', '192.0.1.9', 29.614902019500732, 1653826562.710638, 'hit']
['s1', '192.240.1.2', 29.72206997871399, 1653826562.817806, 'hit']
['s1', '192.240.1.4', 29.81121301651001, 1653826562.906949, 'hit']
['s1', '192.240.1.3', 29.85831308364868, 1653826562.954049, 'hit']
['s1', '192.0.1.6', 29.96904993057251, 1653826563.064787, 'hit']
['s1', '192.240.1.5', 30.003501892089844, 1653826563.099239, 'hit']
['s1', '192.0.1.8', 30.073195934295654, 1653826563.168933, 'hit']
['s1', '192.0.1.7', 30.097867965698242, 1653826563.193604, 'hit']
['s1', '192.0.1.10', 30.21197485923767, 1653826563.307711, 'hit']
['s1', '192.0.1.9', 30.248023986816406, 1653826563.34376, 'hit']
['s1', '192.240.1.2', 30.33729100227356, 1653826563.433028, 'hit']
['s1', '192.240.1.1', 30.466690063476562, 1653826563.562426, 'hit']
['s1', '192.240.1.3', 30.570471048355103, 1653826563.666208, 'hit']
['s1', '192.240.1.5', 30.674015045166016, 1653826563.769752, 'hit']
['s1', '192.0.1.8', 30.723034858703613, 1653826563.818771, 'hit']
['s1', '192.0.1.7', 30.78183388710022, 1653826563.877571, 'hit']
['s1', '192.0.1.10', 30.828125, 1653826563.923862, 'hit']
['s1', '192.0.1.9', 30.92734694480896, 1653826564.023083, 'hit']
['s1', '192.240.1.2', 31.07553005218506, 1653826564.171267, 'hit']
['s1', '192.240.1.4', 31.207165956497192, 1653826564.302902, 'hit']
['s1', '192.0.1.6', 31.32983899116516, 1653826564.425575, 'hit']
['s1', '192.240.1.5', 31.354711055755615, 1653826564.450447, 'hit']
['s1', '192.0.1.8', 31.45606303215027, 1653826564.551799, 'hit']
['s1', '192.0.1.7', 31.49179697036743, 1653826564.587533, 'hit']
['s1', '192.0.1.10', 31.58304500579834, 1653826564.678782, 'hit']
['s1', '192.240.1.2', 31.69679307937622, 1653826564.792529, 'hit']
['s1', '192.240.1.2', 31.740381002426147, 1653826564.836117, 'hit']
['s1', '192.240.1.4', 31.8649160861969, 1653826564.960653, 'hit']
['s1', '192.240.1.3', 31.966919898986816, 1653826565.062656, 'hit']
['s1', '192.240.1.5', 32.06218194961548, 1653826565.157918, 'hit']
['s1', '192.0.1.8', 32.421072006225586, 1653826565.516808, 'hit']
['s1', '192.0.1.7', 32.53866791725159, 1653826565.634404, 'hit']
['s1', '192.0.1.9', 32.643275022506714, 1653826565.739012, 'hit']
['s1', '192.240.1.2', 32.81131601333618, 1653826565.907052, 'hit']
['s1', '192.240.1.4', 32.922168016433716, 1653826566.017905, 'hit']
['s1', '192.0.1.6', 33.03437900543213, 1653826566.130116, 'hit']
['s1', '192.0.1.8', 33.15165591239929, 1653826566.247392, 'hit']
['s1', '192.0.1.7', 33.198729038238525, 1653826566.294466, 'hit']
['s1', '192.0.1.10', 33.30276393890381, 1653826566.3985, 'hit']
['s1', '192.0.1.9', 33.34803891181946, 1653826566.443776, 'hit']
['s1', '192.240.1.2', 33.40875291824341, 1653826566.504489, 'hit']
['s1', '192.240.1.1', 33.565706968307495, 1653826566.661443, 'hit']
['s1', '192.240.1.3', 33.674367904663086, 1653826566.770105, 'hit']
['s1', '192.240.1.5', 33.80371689796448, 1653826566.899454, 'hit']
['s1', '192.0.1.7', 33.91023588180542, 1653826567.005972, 'hit']
['s1', '192.0.1.10', 33.938896894454956, 1653826567.034633, 'hit']
['s1', '192.0.1.9', 34.0579400062561, 1653826567.153677, 'hit']
['s1', '192.240.1.2', 34.15826892852783, 1653826567.254005, 'hit']
['s1', '192.240.1.1', 34.18856191635132, 1653826567.284298, 'hit']
['s1', '192.240.1.4', 34.287123918533325, 1653826567.382861, 'hit']
['s1', '192.240.1.3', 34.35792803764343, 1653826567.453664, 'hit']
['s1', '192.0.1.6', 34.399906873703, 1653826567.495643, 'hit']
['s1', '192.240.1.5', 34.446613073349, 1653826567.542349, 'hit']
['s1', '192.0.1.8', 34.546534061431885, 1653826567.64227, 'hit']
['s1', '192.0.1.10', 34.66576099395752, 1653826567.761497, 'hit']
['s1', '192.240.1.2', 34.79901599884033, 1653826567.894753, 'hit']
['s1', '192.240.1.2', 34.864556074142456, 1653826567.960292, 'hit']
['s1', '192.240.1.4', 34.94297790527344, 1653826568.038714, 'hit']
['s1', '192.240.1.3', 35.0443000793457, 1653826568.140036, 'hit']
['s1', '192.240.1.5', 35.14312696456909, 1653826568.238863, 'hit']
['s1', '192.0.1.8', 35.19018006324768, 1653826568.285917, 'hit']
['s1', '192.0.1.7', 35.28628587722778, 1653826568.382022, 'hit']
['s1', '192.0.1.9', 35.41095209121704, 1653826568.506688, 'hit']
['s1', '192.240.1.2', 35.544646978378296, 1653826568.640384, 'hit']
['s1', '192.240.1.1', 35.60379695892334, 1653826568.699534, 'hit']
['s1', '192.240.1.4', 35.66935706138611, 1653826568.765093, 'hit']
['s1', '192.0.1.6', 35.835339069366455, 1653826568.931076, 'hit']
['s1', '192.240.1.5', 35.87878608703613, 1653826568.974522, 'hit']
['s1', '192.0.1.8', 35.94375395774841, 1653826569.03949, 'hit']
['s1', '192.0.1.10', 36.104060888290405, 1653826569.199797, 'hit']
['s1', '192.240.1.2', 36.203125, 1653826569.298861, 'hit']
['s1', '192.240.1.2', 36.24907898902893, 1653826569.344815, 'hit']
['s1', '192.240.1.1', 36.379775047302246, 1653826569.475512, 'hit']
['s1', '192.240.1.3', 36.465411901474, 1653826569.561149, 'hit']
['s1', '192.0.1.6', 36.49622297286987, 1653826569.591959, 'hit']
['s1', '192.240.1.5', 36.59264898300171, 1653826569.688386, 'hit']
['s1', '192.0.1.7', 36.70218801498413, 1653826569.797925, 'hit']
['s1', '192.0.1.10', 36.7404899597168, 1653826569.836226, 'hit']
['s1', '192.0.1.9', 36.86301898956299, 1653826569.958755, 'hit']
['s1', '192.240.1.2', 36.900208950042725, 1653826569.995946, 'hit']
['s1', '192.240.1.2', 36.958455085754395, 1653826570.054191, 'hit']
['s1', '192.240.1.4', 37.10837006568909, 1653826570.204107, 'hit']
