['s5', '192.240.1.2', 6.057662010192871, 1653749065.082849, 'hit']
['s5', '192.240.1.2', 6.101793050765991, 1653749065.126981, 'hit']
['s5', '192.240.1.2', 6.212363958358765, 1653749065.237551, 'hit']
['s5', '192.240.1.2', 6.254772901535034, 1653749065.279961, 'hit']
['s5', '192.240.1.2', 6.68549108505249, 1653749065.710678, 'hit']
['s5', '192.240.1.2', 6.778677940368652, 1653749065.803865, 'hit']
['s5', '192.240.1.2', 6.9149250984191895, 1653749065.940112, 'hit']
['s5', '192.240.1.2', 7.030153036117554, 1653749066.05534, 'hit']
['s5', '192.240.1.4', 7.151166915893555, 1653749066.176354, 'hit']
['s5', '192.240.1.2', 7.408478021621704, 1653749066.433665, 'hit']
['s5', '192.240.1.2', 7.513092994689941, 1653749066.538281, 'hit']
['s5', '192.240.1.2', 7.564058065414429, 1653749066.589246, 'hit']
['s5', '192.240.1.2', 7.627593994140625, 1653749066.652781, 'hit']
['s5', '192.240.1.4', 7.701657056808472, 1653749066.726845, 'hit']
['s5', '192.240.1.4', 7.718455076217651, 1653749066.743642, 'hit']
['s5', '192.240.1.2', 8.130686044692993, 1653749067.155873, 'hit']
['s5', '192.240.1.2', 8.170273065567017, 1653749067.195461, 'hit']
['s5', '192.240.1.2', 8.223480939865112, 1653749067.248669, 'hit']
['s5', '192.240.1.4', 8.26863408088684, 1653749067.293822, 'hit']
['s5', '192.240.10.110', 8.297467947006226, 1653749067.322655, 'hit']
['s5', '192.240.1.4', 8.337822914123535, 1653749067.36301, 'hit']
['s5', '192.240.1.4', 8.761941909790039, 1653749067.787129, 'hit']
['s5', '192.240.1.4', 8.948381900787354, 1653749067.973569, 'hit']
['s5', '192.240.1.4', 8.991256952285767, 1653749068.016444, 'hit']
['s5', '192.240.1.4', 9.39829397201538, 1653749068.423481, 'hit']
['s5', '192.240.1.3', 9.422422885894775, 1653749068.44761, 'hit']
['s5', '192.240.1.4', 9.541199922561646, 1653749068.566388, 'hit']
['s5', '192.240.1.3', 9.608911037445068, 1653749068.634098, 'hit']
['s5', '192.240.1.4', 9.666713953018188, 1653749068.691902, 'hit']
['s5', '192.240.1.3', 9.705435037612915, 1653749068.730622, 'hit']
['s5', '192.240.1.1', 9.930401086807251, 1653749068.955589, 'hit']
['s5', '192.240.1.4', 9.966686964035034, 1653749068.991874, 'hit']
['s5', '192.240.1.3', 10.025322914123535, 1653749069.05051, 'hit']
['s5', '192.240.1.4', 10.143510103225708, 1653749069.168698, 'hit']
['s5', '192.240.1.1', 10.226752996444702, 1653749069.25194, 'hit']
['s5', '192.240.1.3', 10.32256293296814, 1653749069.34775, 'hit']
['s5', '192.240.1.1', 10.414177894592285, 1653749069.439365, 'hit']
['s5', '192.240.1.4', 10.499505043029785, 1653749069.524692, 'hit']
['s5', '192.240.1.1', 10.7427499294281, 1653749069.767937, 'hit']
['s5', '192.240.1.1', 10.829791069030762, 1653749069.854978, 'hit']
['s5', '192.240.1.3', 10.979439973831177, 1653749070.004627, 'hit']
['s5', '192.240.1.5', 11.037132024765015, 1653749070.062319, 'hit']
['s5', '192.240.1.4', 11.092621088027954, 1653749070.117809, 'hit']
['s5', '192.240.1.3', 11.219413995742798, 1653749070.244711, 'hit']
['s5', '192.240.1.5', 11.303766965866089, 1653749070.328954, 'hit']
['s5', '192.240.1.3', 11.422772884368896, 1653749070.44796, 'hit']
['s5', '192.240.1.5', 11.550214052200317, 1653749070.575402, 'hit']
['s5', '192.240.1.3', 11.600459098815918, 1653749070.625646, 'hit']
['s5', '192.240.1.5', 11.694515943527222, 1653749070.719703, 'hit']
['s5', '192.240.1.3', 11.8056960105896, 1653749070.830883, 'hit']
