(0.501331090927124, 0)
(1.0419321060180664, 0)
(1.5814979076385498, 0)
(2.2203099727630615, 0)
(2.7747039794921875, 0)
(3.3312199115753174, 0)
(3.85310697555542, 0)
(4.381089925765991, 0)
(4.922425985336304, 0)
(5.452124118804932, 0)
(5.983796119689941, 0)
(6.503657102584839, 0)
(7.038455009460449, 0)
(7.571408033370972, 0)
(8.10367488861084, 0)
(8.666244983673096, 1)
(9.183212995529175, 0)
(9.733680009841919, 0)
(10.287359952926636, 1)
(10.808116912841797, 0)
(11.33977198600769, 0)
(11.865478038787842, 0)
(12.375891923904419, 0)
(12.907208919525146, 1)
(13.428679943084717, 0)
(13.953293085098267, 0)
(14.479183912277222, 0)
(15.02382493019104, 0)
(15.541491985321045, 0)
(16.10412311553955, 0)
(16.635359048843384, 0)
(17.184295892715454, 0)
(17.731985092163086, 0)
(18.25369906425476, 0)
(18.776959896087646, 0)
(19.307384967803955, 1)
(19.815830945968628, 0)
(20.330883979797363, 0)
(20.85595202445984, 1)
(21.36722493171692, 1)
(21.87646794319153, 0)
(22.413620948791504, 1)
(22.922789096832275, 0)
(23.47658896446228, 0)
(24.004812002182007, 0)
(24.530081033706665, 0)
(25.052879095077515, 0)
(25.576128005981445, 0)
(26.109961986541748, 0)
(26.65944504737854, 0)
(27.182778120040894, 1)
(27.740952014923096, 0)
(28.276469945907593, 0)
(28.837488889694214, 0)
(29.367850065231323, 0)
(29.935719966888428, 0)
(30.5516459941864, 1)
(31.079312086105347, 0)
(31.598973989486694, 0)
(32.14374399185181, 1)
(32.68256402015686, 0)
(33.204092025756836, 1)
(33.71499991416931, 0)
(34.224064111709595, 0)
(34.744977951049805, 0)
(35.26753807067871, 0)
(35.820552110672, 0)
(36.35521197319031, 0)
(36.87816905975342, 0)
(37.401952028274536, 0)
(37.93034505844116, 0)
(38.45544505119324, 0)
(38.97180891036987, 0)
(39.482479095458984, 0)
(40.00100302696228, 0)
(40.52298593521118, 0)
(41.038151025772095, 0)
(41.56035494804382, 0)
(42.07134008407593, 0)
(42.587488889694214, 0)
(43.09618306159973, 0)
(43.61136603355408, 0)
(44.12536907196045, 0)
(44.63958811759949, 0)
(45.153302907943726, 0)
(45.666064977645874, 0)
(46.179924964904785, 0)
(46.691569089889526, 0)
(47.24137592315674, 0)
(47.759695053100586, 0)
(48.3051860332489, 0)
(48.85703897476196, 0)
(49.39222192764282, 0)
(49.90708589553833, 0)
(50.45314311981201, 0)
(51.08295297622681, 0)
(51.62512493133545, 0)
(52.170350074768066, 0)
(52.71836495399475, 1)
(53.27279496192932, 0)
(53.82083010673523, 1)
(54.366211891174316, 0)
(54.8896119594574, 0)
(55.42457294464111, 0)
(55.96745491027832, 1)
(56.49620604515076, 0)
(57.03717398643494, 1)
(57.571573972702026, 0)
(58.10463094711304, 0)
(58.70716094970703, 0)
(59.239805936813354, 1)
(59.80016899108887, 0)
(60.3274450302124, 0)
(60.85661196708679, 0)
(61.387985944747925, 0)
(61.915132999420166, 1)
(62.43458104133606, 0)
(62.95431900024414, 0)
(63.467029094696045, 0)
(63.98491597175598, 0)
(64.52329611778259, 0)
(65.06221389770508, 1)
(65.57235908508301, 0)
(66.09997391700745, 0)
(66.62381911277771, 0)
(67.15090990066528, 0)
(67.67352104187012, 0)
(68.20506000518799, 0)
(68.72138500213623, 0)
(69.24131989479065, 0)
(69.78539991378784, 0)
(70.30562210083008, 0)
(70.8322970867157, 0)
(71.35524892807007, 0)
(71.87970805168152, 0)
(72.40378093719482, 0)
(72.92577791213989, 0)
(73.47032499313354, 0)
(73.99957704544067, 0)
(74.54059100151062, 0)
(75.05425500869751, 0)
(75.57896494865417, 0)
(76.0937249660492, 0)
(76.63588094711304, 0)
(77.1615240573883, 0)
(77.69001698493958, 1)
(78.24959397315979, 0)
(78.78477692604065, 0)
(79.29612994194031, 0)
(79.86366891860962, 0)
(80.39290499687195, 0)
(80.94218611717224, 0)
(81.53746390342712, 1)
(82.0664119720459, 0)
(82.58540606498718, 0)
(83.20148491859436, 1)
(83.73516011238098, 0)
(84.27366709709167, 1)
(84.8085949420929, 0)
(85.36482691764832, 1)
(85.89095211029053, 0)
(86.41140604019165, 0)
(86.92284202575684, 0)
(87.47125005722046, 0)
(88.04882311820984, 0)
(88.60749006271362, 0)
(89.21070504188538, 0)
(89.76245403289795, 0)
(90.33747410774231, 2)
(90.86561298370361, 1)
(91.39520192146301, 0)
(91.95334601402283, 0)
(92.4957480430603, 0)
(93.03735303878784, 0)
(93.56340789794922, 0)
(94.124675989151, 0)
