['s5', '192.240.1.2', 37.15657091140747, 'hit']
['s5', '192.240.1.1', 340.21221804618835, 'hit']
['s5', '192.240.1.3', 340.31241607666016, 'hit']
['s5', '192.240.1.5', 340.44600200653076, 'hit']
['s5', '192.240.1.4', 340.95440101623535, 'hit']
['s5', '192.240.10.102', 342.61696100234985, 'hit']
['s5', '192.240.10.105', 343.46476006507874, 'hit']
['s5', '192.240.10.108', 343.5834050178528, 'hit']
['s5', '192.240.10.107', 343.6904990673065, 'hit']
['s5', '192.240.10.110', 343.85886812210083, 'hit']
['s5', '192.240.10.109', 343.9802551269531, 'hit']
['s5', '192.240.10.101', 389.71619510650635, 'hit']
['s5', '192.240.10.104', 389.8500111103058, 'hit']
['s5', '192.240.10.103', 390.0062711238861, 'hit']
['s5', '192.240.10.106', 390.1019320487976, 'hit']
['s5', '192.240.1.2', 390.21108198165894, 'hit']
['s5', '192.240.1.1', 390.3378760814667, 'hit']
['s5', '192.240.10.3', 390.41581892967224, 'hit']
['s5', '192.240.1.3', 390.48723101615906, 'hit']
['s5', '192.240.1.5', 390.5894010066986, 'hit']
['s5', '192.240.10.2', 390.66142201423645, 'hit']
['s5', '192.240.1.4', 391.116415977478, 'hit']
['s5', '192.240.10.102', 464.4057791233063, 'hit']
['s5', '192.240.10.101', 464.54434299468994, 'hit']
['s5', '192.240.10.104', 464.6455399990082, 'hit']
['s5', '192.240.10.103', 464.7801139354706, 'hit']
['s5', '192.240.10.106', 464.88964009284973, 'hit']
['s5', '192.240.10.4', 464.928915977478, 'hit']
['s5', '192.240.1.2', 464.98072504997253, 'hit']
['s5', '192.240.10.105', 465.0376091003418, 'hit']
['s5', '192.240.1.1', 465.10346508026123, 'hit']
['s5', '192.240.10.3', 465.1922309398651, 'hit']
['s5', '192.240.1.3', 465.28802514076233, 'hit']
['s5', '192.240.1.5', 465.4103720188141, 'hit']
['s5', '192.240.10.2', 465.4817759990692, 'hit']
['s5', '192.240.10.109', 465.5782859325409, 'hit']
['s5', '192.240.10.1', 465.7433879375458, 'hit']
['s5', '192.240.1.4', 465.89597606658936, 'hit']
['s5', '192.240.10.5', 466.8331060409546, 'hit']
['s5', '192.240.1.2', 1161.7863399982452, 'hit']
['s5', '192.240.1.1', 1161.8806669712067, 'hit']
['s5', '192.240.10.101', 1161.9381771087646, 'hit']
['s5', '192.240.1.3', 1161.9803910255432, 'hit']
['s5', '192.240.10.104', 1162.037931919098, 'hit']
['s5', '192.240.1.5', 1162.1039409637451, 'hit']
['s5', '192.240.10.103', 1162.1720221042633, 'hit']
['s5', '192.240.10.106', 1162.2684869766235, 'hit']
['s5', '192.240.10.4', 1162.3096039295197, 'hit']
['s5', '192.240.10.105', 1162.421865940094, 'hit']
['s5', '192.240.10.108', 1162.5204961299896, 'hit']
['s5', '192.240.10.3', 1162.571792125702, 'hit']
['s5', '192.240.10.107', 1162.7486391067505, 'hit']
['s5', '192.240.10.110', 1162.8507311344147, 'hit']
['s5', '192.240.10.109', 1162.9806311130524, 'hit']
['s5', '192.240.10.1', 1163.1400411128998, 'hit']
['s5', '192.240.1.2', 1163.173798084259, 'hit']
['s5', '192.240.1.1', 1163.300691127777, 'hit']
['s5', '192.240.1.4', 1163.3428030014038, 'hit']
['s5', '192.240.1.3', 1163.445503950119, 'hit']
