['s1', '192.240.1.2', 340.1229269504547, 'hit']
['s1', '192.240.1.2', 340.7269620895386, 'hit']
['s1', '192.240.1.2', 340.791622877121, 'hit']
['s1', '192.240.1.1', 340.82691407203674, 'hit']
['s1', '192.240.1.3', 340.98927187919617, 'hit']
['s1', '192.240.1.5', 341.0974838733673, 'hit']
['s1', '192.0.1.8', 341.20857405662537, 'hit']
['s1', '192.240.1.2', 341.43728590011597, 'hit']
['s1', '192.240.1.1', 341.5254919528961, 'hit']
['s1', '192.240.1.3', 341.6638569831848, 'hit']
['s1', '192.240.1.5', 341.77097606658936, 'hit']
['s1', '192.0.1.7', 341.902410030365, 'hit']
['s1', '192.240.1.2', 342.0436489582062, 'hit']
['s1', '192.240.1.2', 342.1707329750061, 'hit']
['s1', '192.240.1.1', 342.2069139480591, 'hit']
['s1', '192.240.1.4', 342.2782859802246, 'hit']
['s1', '192.240.1.3', 342.329204082489, 'hit']
['s1', '192.0.1.6', 342.4324080944061, 'hit']
['s1', '192.0.1.8', 342.5554220676422, 'hit']
['s1', '192.0.1.7', 342.58760499954224, 'hit']
['s1', '192.0.1.10', 342.70377492904663, 'hit']
['s1', '192.240.10.102', 342.7747359275818, 'hit']
['s1', '192.240.1.2', 342.830020904541, 'hit']
['s1', '192.240.1.2', 342.86908888816833, 'hit']
['s1', '192.240.1.1', 343.0035650730133, 'hit']
['s1', '192.240.1.3', 343.10890889167786, 'hit']
['s1', '192.0.1.6', 343.1667890548706, 'hit']
['s1', '192.240.1.5', 343.25987792015076, 'hit']
['s1', '192.0.1.8', 343.29695105552673, 'hit']
['s1', '192.0.1.7', 343.3819189071655, 'hit']
['s1', '192.0.1.9', 343.52741599082947, 'hit']
['s1', '192.240.1.2', 343.6239929199219, 'hit']
['s1', '192.240.1.4', 343.78374886512756, 'hit']
['s1', '192.240.1.3', 343.811625957489, 'hit']
['s1', '192.0.1.6', 343.90439105033875, 'hit']
['s1', '192.240.1.5', 343.9478220939636, 'hit']
['s1', '192.0.1.8', 344.04812002182007, 'hit']
['s1', '192.0.1.7', 344.0773539543152, 'hit']
['s1', '192.0.1.10', 344.16024708747864, 'hit']
['s1', '192.0.1.9', 344.2059860229492, 'hit']
['s1', '192.240.1.2', 344.32653999328613, 'hit']
['s1', '192.240.1.1', 344.4295799732208, 'hit']
['s1', '192.240.1.3', 344.5486190319061, 'hit']
['s1', '192.0.1.6', 344.5904860496521, 'hit']
['s1', '192.240.1.5', 344.6542248725891, 'hit']
['s1', '192.0.1.7', 344.7991678714752, 'hit']
['s1', '192.0.1.10', 344.82988691329956, 'hit']
['s1', '192.0.1.9', 344.9106819629669, 'hit']
['s1', '192.240.1.2', 345.05265402793884, 'hit']
['s1', '192.240.1.1', 345.10137701034546, 'hit']
['s1', '192.240.1.4', 345.18600487709045, 'hit']
['s1', '192.240.1.2', 389.5713930130005, 'hit']
['s1', '192.0.10.10', 389.627867937088, 'hit']
