['s2', '192.240.1.2', 24.82263994216919, 1653816248.895942, 'hit']
['s2', '192.240.1.2', 25.50305485725403, 1653816249.576358, 'hit']
['s2', '192.240.1.2', 25.588057041168213, 1653816249.661359, 'hit']
['s2', '192.240.1.2', 26.22980785369873, 1653816250.30311, 'hit']
['s2', '192.240.1.2', 26.273149967193604, 1653816250.346453, 'hit']
['s2', '192.240.1.2', 26.87032389640808, 1653816250.943627, 'hit']
['s2', '192.240.1.2', 26.98794388771057, 1653816251.061246, 'hit']
['s2', '192.240.1.2', 27.739888906478882, 1653816251.813191, 'hit']
['s2', '192.240.1.2', 27.782708883285522, 1653816251.856012, 'hit']
['s2', '192.240.1.2', 28.50211000442505, 1653816252.575412, 'hit']
['s2', '192.240.1.2', 28.576119899749756, 1653816252.649423, 'hit']
['s2', '192.240.1.2', 29.367526054382324, 1653816253.440828, 'hit']
['s2', '192.240.1.2', 29.403888940811157, 1653816253.477192, 'hit']
['s2', '192.240.1.2', 29.97452402114868, 1653816254.047827, 'hit']
['s2', '192.240.1.2', 30.086511850357056, 1653816254.159815, 'hit']
['s2', '192.240.1.2', 30.695502042770386, 1653816254.768805, 'hit']
['s2', '192.240.1.2', 31.265557050704956, 1653816255.338859, 'hit']
['s2', '192.240.1.2', 31.330426931381226, 1653816255.403729, 'hit']
['s2', '192.240.1.2', 31.95042085647583, 1653816256.023723, 'hit']
['s2', '192.240.1.2', 31.99145197868347, 1653816256.064754, 'hit']
['s2', '192.240.1.2', 32.60462999343872, 1653816256.677933, 'hit']
['s2', '192.240.1.2', 32.843873023986816, 1653816256.917176, 'hit']
['s2', '192.240.1.2', 33.34302496910095, 1653816257.416328, 'hit']
['s2', '192.240.1.2', 34.014132022857666, 1653816258.087434, 'hit']
['s2', '192.240.1.2', 34.0972900390625, 1653816258.170592, 'hit']
['s2', '192.240.1.2', 34.679189920425415, 1653816258.752492, 'hit']
['s2', '192.240.1.2', 35.24303102493286, 1653816259.316334, 'hit']
['s2', '192.240.1.2', 35.3455650806427, 1653816259.418868, 'hit']
['s2', '192.240.1.2', 35.94406795501709, 1653816260.017371, 'hit']
['s2', '192.240.1.2', 35.97425699234009, 1653816260.04756, 'hit']
['s2', '192.240.1.2', 36.52750492095947, 1653816260.600807, 'hit']
['s2', '192.240.1.2', 36.56712293624878, 1653816260.640425, 'hit']
['s2', '192.240.1.2', 37.17830491065979, 1653816261.251607, 'hit']
['s2', '192.240.1.2', 37.806302070617676, 1653816261.879604, 'hit']
['s2', '192.240.1.2', 37.8927059173584, 1653816261.966009, 'hit']
['s2', '192.240.1.2', 38.42748308181763, 1653816262.500785, 'hit']
['s2', '192.240.1.2', 38.466585874557495, 1653816262.539889, 'hit']
['s2', '192.240.1.2', 39.14596891403198, 1653816263.219272, 'hit']
['s2', '192.240.1.2', 39.21665596961975, 1653816263.289958, 'hit']
['s2', '192.240.1.2', 39.83372688293457, 1653816263.90703, 'hit']
['s2', '192.240.1.2', 40.41745901107788, 1653816264.490762, 'hit']
['s2', '192.240.1.2', 40.564565896987915, 1653816264.637868, 'hit']
['s2', '192.240.1.2', 41.130619049072266, 1653816265.203921, 'hit']
['s2', '192.240.1.2', 41.79006099700928, 1653816265.863364, 'hit']
['s2', '192.240.1.2', 41.84782600402832, 1653816265.921128, 'hit']
['s2', '192.240.1.2', 42.40006399154663, 1653816266.473366, 'hit']
['s2', '192.240.1.2', 42.432491064071655, 1653816266.505794, 'hit']
['s2', '192.240.1.2', 42.96975898742676, 1653816267.043061, 'hit']
['s2', '192.240.1.2', 43.05097508430481, 1653816267.124277, 'hit']
['s2', '192.240.1.2', 43.67452597618103, 1653816267.747829, 'hit']
['s2', '192.240.1.2', 44.347468852996826, 1653816268.420772, 'hit']
['s2', '192.240.1.2', 44.418959856033325, 1653816268.492262, 'hit']
['s2', '192.240.1.2', 45.148613929748535, 1653816269.221917, 'hit']
['s2', '192.240.1.2', 45.19988393783569, 1653816269.273186, 'hit']
['s2', '192.240.1.2', 45.796462059020996, 1653816269.869765, 'hit']
['s2', '192.240.1.2', 45.87548303604126, 1653816269.948786, 'hit']
['s2', '192.240.1.2', 46.36933207511902, 1653816270.442635, 'hit']
['s2', '192.240.1.2', 47.096983909606934, 1653816271.170287, 'hit']
['s2', '192.240.1.2', 47.19129395484924, 1653816271.264596, 'hit']
['s2', '192.240.1.2', 47.89772605895996, 1653816271.971028, 'hit']
['s2', '192.240.1.2', 47.962827920913696, 1653816272.036131, 'hit']
['s2', '192.240.1.2', 48.571770906448364, 1653816272.645073, 'hit']
['s2', '192.240.1.2', 48.67223405838013, 1653816272.745536, 'hit']
['s2', '192.240.1.2', 49.3811469078064, 1653816273.45445, 'hit']
['s2', '192.240.1.2', 49.418550968170166, 1653816273.491854, 'hit']
['s2', '192.240.1.2', 50.16703200340271, 1653816274.240335, 'hit']
['s2', '192.240.1.2', 50.24073791503906, 1653816274.314041, 'hit']
['s2', '192.240.1.2', 50.94967794418335, 1653816275.022981, 'hit']
['s2', '192.240.1.2', 51.69977688789368, 1653816275.77308, 'hit']
['s2', '192.240.1.2', 51.79949593544006, 1653816275.872799, 'hit']
['s2', '192.240.1.2', 52.51383185386658, 1653816276.587135, 'hit']
['s2', '192.240.1.2', 52.54032588005066, 1653816276.613629, 'hit']
['s2', '192.240.1.2', 53.27585005760193, 1653816277.349153, 'hit']
['s2', '192.240.1.2', 53.42502498626709, 1653816277.498327, 'hit']
['s2', '192.240.1.2', 54.01817989349365, 1653816278.091483, 'hit']
['s2', '192.240.1.2', 54.80118703842163, 1653816278.87449, 'hit']
['s2', '192.240.1.2', 54.91227102279663, 1653816278.985573, 'hit']
['s2', '192.240.1.2', 55.48387002944946, 1653816279.557173, 'hit']
['s2', '192.240.1.2', 55.51300001144409, 1653816279.586303, 'hit']
['s2', '192.240.1.2', 56.0597620010376, 1653816280.133065, 'hit']
['s2', '192.240.1.2', 56.1134078502655, 1653816280.186711, 'hit']
['s2', '192.240.1.2', 56.608696937561035, 1653816280.682, 'hit']
['s2', '192.240.1.2', 56.64747905731201, 1653816280.720782, 'hit']
['s2', '192.240.1.2', 57.174278020858765, 1653816281.24758, 'hit']
['s2', '192.240.1.2', 57.29186296463013, 1653816281.365166, 'hit']
['s2', '192.240.1.2', 57.88578987121582, 1653816281.959093, 'hit']
['s2', '192.240.1.2', 58.57531404495239, 1653816282.648694, 'hit']
['s2', '192.240.1.2', 58.638643980026245, 1653816282.711946, 'hit']
['s2', '192.240.1.2', 59.31478500366211, 1653816283.388087, 'hit']
['s2', '192.240.1.2', 60.00538206100464, 1653816284.078685, 'hit']
['s2', '192.240.1.2', 60.11774706840515, 1653816284.19105, 'hit']
['s2', '192.240.1.2', 60.991185903549194, 1653816285.064489, 'hit']
['s2', '192.240.1.2', 61.673495054244995, 1653816285.746797, 'hit']
['s2', '192.240.1.2', 61.75395202636719, 1653816285.827254, 'hit']
['s2', '192.240.1.2', 62.398168087005615, 1653816286.47147, 'hit']
['s2', '192.240.1.2', 63.10603189468384, 1653816287.179334, 'hit']
['s2', '192.240.1.2', 63.22281098365784, 1653816287.296114, 'hit']
['s2', '192.240.1.2', 63.86013102531433, 1653816287.933433, 'hit']
['s2', '192.240.1.2', 63.9069938659668, 1653816287.980296, 'hit']
['s2', '192.240.1.2', 64.58797693252563, 1653816288.66128, 'hit']
['s2', '192.240.1.2', 64.6368420124054, 1653816288.710145, 'hit']
['s2', '192.240.1.2', 65.29344391822815, 1653816289.366747, 'hit']
['s2', '192.240.1.2', 65.34581589698792, 1653816289.419118, 'hit']
['s2', '192.240.1.2', 65.99183797836304, 1653816290.065141, 'hit']
['s2', '192.240.1.2', 66.09812688827515, 1653816290.17143, 'hit']
['s2', '192.240.1.2', 66.66160106658936, 1653816290.734903, 'hit']
['s2', '192.240.1.2', 67.35051488876343, 1653816291.423818, 'hit']
['s2', '192.240.1.2', 67.40710186958313, 1653816291.480405, 'hit']
['s2', '192.240.1.2', 68.14201402664185, 1653816292.215316, 'hit']
['s2', '192.240.1.2', 68.16838598251343, 1653816292.241688, 'hit']
['s2', '192.240.1.2', 68.83025407791138, 1653816292.903556, 'hit']
['s2', '192.240.1.2', 68.93356704711914, 1653816293.006869, 'hit']
['s2', '192.240.1.2', 69.6188440322876, 1653816293.692147, 'hit']
['s2', '192.240.1.2', 69.67260193824768, 1653816293.745905, 'hit']
['s2', '192.240.1.2', 70.50303292274475, 1653816294.576336, 'hit']
['s2', '192.240.1.2', 70.56196904182434, 1653816294.635272, 'hit']
['s2', '192.240.1.2', 71.22762203216553, 1653816295.300924, 'hit']
['s2', '192.240.1.2', 71.26290392875671, 1653816295.336207, 'hit']
['s2', '192.240.1.2', 72.0080189704895, 1653816296.081321, 'hit']
['s2', '192.240.1.2', 72.13612103462219, 1653816296.209424, 'hit']
['s2', '192.240.1.2', 72.72358894348145, 1653816296.796892, 'hit']
['s2', '192.240.1.2', 73.36638498306274, 1653816297.439687, 'hit']
['s2', '192.240.1.2', 73.4321129322052, 1653816297.505416, 'hit']
['s2', '192.240.1.2', 74.05314898490906, 1653816298.126452, 'hit']
['s2', '192.240.1.2', 74.10479807853699, 1653816298.178101, 'hit']
['s2', '192.240.1.2', 74.67630100250244, 1653816298.749604, 'hit']
['s2', '192.240.1.2', 74.77115297317505, 1653816298.844455, 'hit']
['s2', '192.240.1.2', 75.27812385559082, 1653816299.351426, 'hit']
['s2', '192.240.1.2', 75.34594893455505, 1653816299.419252, 'hit']
['s2', '192.240.1.2', 75.82655787467957, 1653816299.89986, 'hit']
['s2', '192.240.1.2', 75.89382290840149, 1653816299.967126, 'hit']
['s2', '192.240.1.2', 76.42868304252625, 1653816300.501985, 'hit']
